event_id,customer_id,amount,event_type,bank,error_code,product_id,payment_method
E01152,C0867,3284.33,CHECKOUT_ABANDONED,Bank_B,E23,P011,NETBANKING
E01153,C0599,12988.29,SUBSCRIPTION_FAILED,Bank_A,E42,P019,WALLET
E01154,C0626,19029.6,PAYMENT_FAILED,Bank_C,E11,P011,CARD
E01155,C0818,10557.22,INVOICE_OVERDUE,Bank_D,E23,P006,NETBANKING
E01156,C0123,9360.82,INVOICE_OVERDUE,Bank_A,E42,P008,UPI
E01157,C0118,13050.38,CHECKOUT_ABANDONED,Bank_B,E23,P010,NETBANKING
E01158,C0693,13735.32,INVOICE_OVERDUE,Bank_C,E23,P007,CARD
E01159,C0171,18712.15,PAYMENT_FAILED,Bank_C,E23,P015,NETBANKING
E01160,C0818,7878.8,INVOICE_OVERDUE,Bank_A,E42,P013,UPI
E01161,C0419,5515.63,PAYMENT_FAILED,Bank_A,E42,P005,UPI
E01162,C0849,7343.82,SUBSCRIPTION_FAILED,Bank_A,E42,P011,NETBANKING
E01163,C0012,22119.03,SUBSCRIPTION_FAILED,Bank_B,E17,P013,CARD
E01164,C0222,12728.16,PAYMENT_FAILED,Bank_C,E11,P014,WALLET
E01165,C0262,7781.75,CHECKOUT_ABANDONED,Bank_D,E17,P018,WALLET
E01166,C0975,24996.31,CHECKOUT_ABANDONED,Bank_A,E42,P011,CARD
E01167,C0363,2794.01,INVOICE_OVERDUE,Bank_A,E42,P008,WALLET
E01168,C0675,16431.25,SUBSCRIPTION_FAILED,Bank_A,E17,P020,UPI
E01169,C0280,10355.38,CHECKOUT_ABANDONED,Bank_C,E17,P008,CARD
E01170,C0261,9092.39,INVOICE_OVERDUE,Bank_A,E42,P001,UPI
E01171,C0441,9647.15,SUBSCRIPTION_FAILED,Bank_D,E23,P005,CARD
E01172,C0476,9484.69,SUBSCRIPTION_FAILED,Bank_A,E42,P014,UPI
E01173,C0409,9195.81,CHECKOUT_ABANDONED,Bank_D,E17,P007,CARD
E01174,C0250,9902.43,SUBSCRIPTION_FAILED,Bank_C,E42,P020,NETBANKING
E01175,C0919,10071.99,SUBSCRIPTION_FAILED,Bank_C,E42,P007,CARD
E01176,C0210,19044.71,PAYMENT_FAILED,Bank_A,E42,P009,WALLET
E01177,C0403,2610.33,CHECKOUT_ABANDONED,Bank_A,E42,P007,NETBANKING
E01178,C0147,10308.08,CHECKOUT_ABANDONED,Bank_C,E42,P015,CARD
E01179,C0869,13232.28,CHECKOUT_ABANDONED,Bank_B,E23,P009,CARD
E01180,C0763,21657.14,CHECKOUT_ABANDONED,Bank_B,E42,P008,WALLET
E01181,C0349,16778.38,PAYMENT_FAILED,Bank_B,E17,P001,CARD
E01182,C0865,15737.45,PAYMENT_FAILED,Bank_A,E42,P015,CARD
E01183,C0257,12967.69,SUBSCRIPTION_FAILED,Bank_D,E11,P011,WALLET
E01184,C0776,3011.16,PAYMENT_FAILED,Bank_D,E42,P010,CARD
E01185,C0437,23816.71,CHECKOUT_ABANDONED,Bank_C,E23,P020,CARD
E01186,C0994,17702.84,SUBSCRIPTION_FAILED,Bank_D,E17,P014,CARD
E01187,C0302,15964.11,SUBSCRIPTION_FAILED,Bank_D,E23,P006,WALLET
E01188,C0079,9390.21,INVOICE_OVERDUE,Bank_C,E42,P012,NETBANKING
E01189,C0733,18346.35,INVOICE_OVERDUE,Bank_C,E17,P009,UPI
E01190,C0197,8206.82,PAYMENT_FAILED,Bank_A,E11,P010,CARD
E01191,C0239,2379.72,PAYMENT_FAILED,Bank_A,E42,P014,WALLET
E01192,C0906,17223.68,SUBSCRIPTION_FAILED,Bank_A,E11,P017,UPI
E01193,C0218,12963.3,INVOICE_OVERDUE,Bank_A,E42,P014,NETBANKING
E01194,C0798,11787.45,CHECKOUT_ABANDONED,Bank_A,E42,P012,WALLET
E01195,C0708,20700.67,CHECKOUT_ABANDONED,Bank_D,E23,P020,WALLET
E01196,C0093,15108.34,INVOICE_OVERDUE,Bank_A,E42,P007,WALLET
E01197,C0240,23058.89,SUBSCRIPTION_FAILED,Bank_C,E23,P008,UPI
E01198,C0345,5621.92,SUBSCRIPTION_FAILED,Bank_A,E11,P012,UPI
E01199,C0923,14762.55,CHECKOUT_ABANDONED,Bank_C,E11,P015,NETBANKING
E01200,C0713,16768.3,CHECKOUT_ABANDONED,Bank_A,E42,P008,WALLET
E01201,C0621,18093.49,PAYMENT_FAILED,Bank_A,E42,P005,WALLET
E01202,C0857,13486.28,PAYMENT_FAILED,Bank_B,E11,P019,NETBANKING
E01203,C0109,14152.67,INVOICE_OVERDUE,Bank_C,E17,P007,UPI
E01204,C0603,10634.81,INVOICE_OVERDUE,Bank_A,E42,P001,CARD
E01205,C0752,12705.64,CHECKOUT_ABANDONED,Bank_D,E42,P008,NETBANKING
E01206,C0477,22119.81,INVOICE_OVERDUE,Bank_A,E11,P018,WALLET
E01207,C0166,8562.31,INVOICE_OVERDUE,Bank_D,E23,P006,UPI
E01208,C0332,9129.66,SUBSCRIPTION_FAILED,Bank_A,E42,P017,NETBANKING
E01209,C0103,19485.75,INVOICE_OVERDUE,Bank_B,E42,P018,NETBANKING
E01210,C0226,3863.93,SUBSCRIPTION_FAILED,Bank_B,E42,P006,WALLET
E01211,C0857,9987.53,CHECKOUT_ABANDONED,Bank_B,E11,P020,CARD
E01212,C0604,13122.21,PAYMENT_FAILED,Bank_B,E42,P006,NETBANKING
E01213,C0976,3590.37,CHECKOUT_ABANDONED,Bank_A,E42,P014,CARD
E01214,C0293,5356.05,SUBSCRIPTION_FAILED,Bank_C,E42,P018,CARD
E01215,C0940,7560.03,SUBSCRIPTION_FAILED,Bank_D,E11,P002,CARD
E01216,C0824,12729.66,CHECKOUT_ABANDONED,Bank_A,E17,P007,CARD
E01217,C0113,17287.44,CHECKOUT_ABANDONED,Bank_C,E23,P012,WALLET
E01218,C0512,12425.4,CHECKOUT_ABANDONED,Bank_A,E23,P018,UPI
E01219,C0703,23691.67,SUBSCRIPTION_FAILED,Bank_C,E17,P010,NETBANKING
E01220,C0996,16423.83,CHECKOUT_ABANDONED,Bank_A,E42,P005,UPI
E01221,C0323,18325.29,PAYMENT_FAILED,Bank_B,E42,P018,UPI
E01222,C0240,3253.46,CHECKOUT_ABANDONED,Bank_C,E23,P018,WALLET
E01223,C0749,7285.39,PAYMENT_FAILED,Bank_C,E42,P010,NETBANKING
E01224,C0628,11370.69,INVOICE_OVERDUE,Bank_A,E11,P007,NETBANKING
E01225,C0890,2461.55,SUBSCRIPTION_FAILED,Bank_A,E42,P011,UPI
E01226,C0653,14210.61,INVOICE_OVERDUE,Bank_C,E42,P019,CARD
E01227,C0455,21215.01,PAYMENT_FAILED,Bank_D,E42,P011,NETBANKING
E01228,C0527,18315.49,SUBSCRIPTION_FAILED,Bank_B,E11,P011,CARD
E01229,C0423,24014.7,CHECKOUT_ABANDONED,Bank_C,E11,P013,UPI
E01230,C0904,2460.45,SUBSCRIPTION_FAILED,Bank_D,E42,P013,UPI
E01231,C0538,8489.6,INVOICE_OVERDUE,Bank_B,E23,P007,UPI
E01232,C0706,2002.92,PAYMENT_FAILED,Bank_A,E42,P019,WALLET
E01233,C0798,8741.65,PAYMENT_FAILED,Bank_A,E42,P007,UPI
E01234,C0010,6396.7,SUBSCRIPTION_FAILED,Bank_C,E11,P011,UPI
E01235,C0466,708.14,PAYMENT_FAILED,Bank_A,E42,P009,CARD
E01236,C0997,18995.85,CHECKOUT_ABANDONED,Bank_A,E23,P017,CARD
E01237,C0676,4293.61,CHECKOUT_ABANDONED,Bank_A,E42,P006,WALLET
E01238,C0951,10796.12,SUBSCRIPTION_FAILED,Bank_B,E11,P007,WALLET
E01239,C0144,2408.04,PAYMENT_FAILED,Bank_A,E42,P014,WALLET
E01240,C0473,14438.57,INVOICE_OVERDUE,Bank_A,E42,P019,UPI
E01241,C0558,16894.28,CHECKOUT_ABANDONED,Bank_B,E42,P017,NETBANKING
E01242,C0384,19867.58,PAYMENT_FAILED,Bank_A,E17,P014,WALLET
E01243,C0560,18850.48,PAYMENT_FAILED,Bank_C,E23,P014,WALLET
E01244,C0341,11435.69,PAYMENT_FAILED,Bank_A,E23,P020,WALLET
E01245,C0892,6830.62,CHECKOUT_ABANDONED,Bank_A,E17,P006,WALLET
E01246,C0249,2625.34,SUBSCRIPTION_FAILED,Bank_A,E42,P013,UPI
E01247,C0665,16738.25,CHECKOUT_ABANDONED,Bank_B,E17,P015,CARD
E01248,C0246,10455.98,CHECKOUT_ABANDONED,Bank_D,E42,P003,CARD
E01249,C0779,20291.87,CHECKOUT_ABANDONED,Bank_B,E42,P012,CARD
E01250,C0801,3890.74,INVOICE_OVERDUE,Bank_C,E23,P013,CARD
E01251,C0823,22718.23,PAYMENT_FAILED,Bank_D,E42,P009,CARD
E01252,C0198,15248.54,SUBSCRIPTION_FAILED,Bank_B,E23,P003,WALLET
E01253,C0422,18247.47,INVOICE_OVERDUE,Bank_C,E11,P015,UPI
E01254,C0617,11231.53,CHECKOUT_ABANDONED,Bank_C,E23,P002,WALLET
E01255,C0810,8353.91,SUBSCRIPTION_FAILED,Bank_C,E17,P005,NETBANKING
E01256,C0148,8994.61,SUBSCRIPTION_FAILED,Bank_D,E11,P004,NETBANKING
E01257,C0865,3692.79,PAYMENT_FAILED,Bank_D,E17,P014,WALLET
E01258,C0208,14497.66,SUBSCRIPTION_FAILED,Bank_D,E42,P013,WALLET
E01259,C0497,16558.18,CHECKOUT_ABANDONED,Bank_A,E42,P011,NETBANKING
E01260,C0295,895.05,PAYMENT_FAILED,Bank_A,E11,P010,WALLET
E01261,C0910,19858.22,CHECKOUT_ABANDONED,Bank_C,E42,P012,NETBANKING
E01262,C0371,18651.64,CHECKOUT_ABANDONED,Bank_D,E42,P001,WALLET
E01263,C0743,14494.72,PAYMENT_FAILED,Bank_B,E17,P007,WALLET
E01264,C0585,20540.11,CHECKOUT_ABANDONED,Bank_B,E17,P020,UPI
E01265,C0105,2914.4,PAYMENT_FAILED,Bank_A,E42,P018,WALLET
E01266,C0638,2688.83,CHECKOUT_ABANDONED,Bank_C,E11,P015,NETBANKING
E01267,C0211,2350.41,SUBSCRIPTION_FAILED,Bank_D,E11,P005,UPI
E01268,C0381,923.56,CHECKOUT_ABANDONED,Bank_B,E17,P001,CARD
E01269,C0202,769.83,CHECKOUT_ABANDONED,Bank_D,E42,P004,UPI
E01270,C0856,22269.07,CHECKOUT_ABANDONED,Bank_A,E42,P002,WALLET
E01271,C0999,16162.74,INVOICE_OVERDUE,Bank_C,E11,P010,UPI
E01272,C0441,24824.39,SUBSCRIPTION_FAILED,Bank_A,E42,P005,UPI
E01273,C0919,2618.21,SUBSCRIPTION_FAILED,Bank_A,E42,P012,UPI
E01274,C0060,24980.58,CHECKOUT_ABANDONED,Bank_A,E42,P017,UPI
E01275,C0062,24326.8,SUBSCRIPTION_FAILED,Bank_B,E11,P014,WALLET
E01276,C0597,7537.41,CHECKOUT_ABANDONED,Bank_A,E42,P004,CARD
E01277,C0426,7537.81,SUBSCRIPTION_FAILED,Bank_D,E42,P005,UPI
E01278,C0807,9197.87,SUBSCRIPTION_FAILED,Bank_B,E17,P001,NETBANKING
E01279,C0546,19569.31,CHECKOUT_ABANDONED,Bank_A,E42,P014,WALLET
E01280,C0065,7935.85,CHECKOUT_ABANDONED,Bank_C,E11,P013,UPI
E01281,C0496,24059.48,INVOICE_OVERDUE,Bank_A,E42,P013,NETBANKING
E01282,C0810,3208.31,CHECKOUT_ABANDONED,Bank_B,E11,P003,UPI
E01283,C0520,23968.85,SUBSCRIPTION_FAILED,Bank_A,E42,P013,NETBANKING
E01284,C0020,814.13,SUBSCRIPTION_FAILED,Bank_B,E17,P016,UPI
E01285,C0793,23346.35,INVOICE_OVERDUE,Bank_A,E42,P003,UPI
E01286,C0862,24393.49,CHECKOUT_ABANDONED,Bank_D,E17,P006,CARD
E01287,C0001,3548.64,CHECKOUT_ABANDONED,Bank_B,E42,P008,WALLET
E01288,C0558,23003.78,INVOICE_OVERDUE,Bank_C,E11,P005,CARD
E01289,C0276,4405.17,SUBSCRIPTION_FAILED,Bank_B,E23,P020,UPI
E01290,C0201,2592.51,CHECKOUT_ABANDONED,Bank_B,E17,P014,NETBANKING
E01291,C0846,15175.77,PAYMENT_FAILED,Bank_C,E42,P004,CARD
E01292,C0753,19641.62,SUBSCRIPTION_FAILED,Bank_C,E11,P006,NETBANKING
E01293,C0128,22784.87,PAYMENT_FAILED,Bank_D,E17,P007,CARD
E01294,C0681,2403.95,SUBSCRIPTION_FAILED,Bank_A,E23,P004,NETBANKING
E01295,C0668,14662.77,CHECKOUT_ABANDONED,Bank_A,E17,P013,NETBANKING
E01296,C0456,8835.46,INVOICE_OVERDUE,Bank_A,E42,P009,WALLET
E01297,C0421,17752.3,INVOICE_OVERDUE,Bank_D,E17,P009,UPI
E01298,C0943,21434.15,SUBSCRIPTION_FAILED,Bank_C,E42,P011,CARD
E01299,C0331,12329.94,INVOICE_OVERDUE,Bank_A,E11,P009,NETBANKING
E01300,C0310,12547.58,CHECKOUT_ABANDONED,Bank_D,E23,P008,CARD
E01301,C0019,6128.05,PAYMENT_FAILED,Bank_B,E17,P008,WALLET
E01302,C0465,1782.51,INVOICE_OVERDUE,Bank_C,E23,P004,UPI
E01303,C0677,10693.73,CHECKOUT_ABANDONED,Bank_A,E17,P011,WALLET
E01304,C0004,18998.98,SUBSCRIPTION_FAILED,Bank_A,E42,P012,WALLET
E01305,C0213,1687.37,INVOICE_OVERDUE,Bank_B,E42,P020,WALLET
E01306,C0076,10374.45,PAYMENT_FAILED,Bank_C,E11,P009,UPI
E01307,C0476,2791.24,CHECKOUT_ABANDONED,Bank_B,E17,P019,WALLET
E01308,C0578,14448.7,CHECKOUT_ABANDONED,Bank_A,E11,P010,CARD
E01309,C0368,13673.25,PAYMENT_FAILED,Bank_B,E11,P020,NETBANKING
E01310,C0958,4101.87,CHECKOUT_ABANDONED,Bank_A,E42,P015,WALLET
E01311,C0003,11445.92,SUBSCRIPTION_FAILED,Bank_A,E42,P012,WALLET
E01312,C0958,7673.92,PAYMENT_FAILED,Bank_D,E23,P011,UPI
E01313,C0850,23360.4,SUBSCRIPTION_FAILED,Bank_A,E17,P014,CARD
E01314,C0746,3253.46,SUBSCRIPTION_FAILED,Bank_A,E42,P014,WALLET
E01315,C0157,7666.62,CHECKOUT_ABANDONED,Bank_A,E42,P020,CARD
E01316,C0840,13646.88,CHECKOUT_ABANDONED,Bank_C,E17,P014,UPI
E01317,C0520,1486.89,SUBSCRIPTION_FAILED,Bank_A,E42,P016,CARD
E01318,C0131,9044.65,SUBSCRIPTION_FAILED,Bank_D,E11,P006,CARD
E01319,C0010,11662.83,PAYMENT_FAILED,Bank_B,E23,P017,NETBANKING
E01320,C0133,10103.95,SUBSCRIPTION_FAILED,Bank_C,E11,P007,NETBANKING
E01321,C0887,20979.27,SUBSCRIPTION_FAILED,Bank_A,E23,P012,CARD
E01322,C0922,4585.72,CHECKOUT_ABANDONED,Bank_C,E11,P002,NETBANKING
E01323,C0923,22612.28,PAYMENT_FAILED,Bank_A,E42,P019,WALLET
E01324,C0051,8088.46,PAYMENT_FAILED,Bank_B,E42,P009,UPI
E01325,C0196,18451.15,SUBSCRIPTION_FAILED,Bank_A,E42,P001,WALLET
E01326,C0365,6855.29,CHECKOUT_ABANDONED,Bank_D,E11,P012,NETBANKING
E01327,C0575,4265.26,INVOICE_OVERDUE,Bank_B,E17,P020,UPI
E01328,C0306,940.71,INVOICE_OVERDUE,Bank_A,E23,P003,WALLET
E01329,C0840,12433.52,PAYMENT_FAILED,Bank_B,E11,P005,UPI
E01330,C0434,12516.0,PAYMENT_FAILED,Bank_C,E23,P016,UPI
E01331,C0400,22815.19,CHECKOUT_ABANDONED,Bank_B,E11,P015,CARD
E01332,C0183,3709.86,PAYMENT_FAILED,Bank_D,E17,P015,NETBANKING
E01333,C0497,4981.61,CHECKOUT_ABANDONED,Bank_A,E42,P008,WALLET
E01334,C0321,12840.45,PAYMENT_FAILED,Bank_B,E23,P004,WALLET
E01335,C0215,18588.24,CHECKOUT_ABANDONED,Bank_A,E11,P020,NETBANKING
E01336,C0600,949.78,SUBSCRIPTION_FAILED,Bank_B,E42,P011,NETBANKING
E01337,C0052,2727.92,SUBSCRIPTION_FAILED,Bank_A,E42,P001,UPI
E01338,C0210,20971.51,PAYMENT_FAILED,Bank_B,E23,P015,CARD
E01339,C0940,5434.28,INVOICE_OVERDUE,Bank_B,E42,P010,CARD
E01340,C0522,16770.47,CHECKOUT_ABANDONED,Bank_C,E23,P016,UPI
E01341,C0299,3074.89,SUBSCRIPTION_FAILED,Bank_B,E11,P015,UPI
E01342,C0743,8508.88,INVOICE_OVERDUE,Bank_D,E42,P010,UPI
E01343,C0982,12550.76,PAYMENT_FAILED,Bank_A,E42,P019,CARD
E01344,C0574,7314.52,CHECKOUT_ABANDONED,Bank_A,E42,P018,NETBANKING
E01345,C0359,16946.96,INVOICE_OVERDUE,Bank_B,E17,P010,NETBANKING
E01346,C0698,18538.22,SUBSCRIPTION_FAILED,Bank_A,E42,P003,NETBANKING
E01347,C0889,1636.87,INVOICE_OVERDUE,Bank_D,E23,P003,NETBANKING
E01348,C0800,2390.04,PAYMENT_FAILED,Bank_A,E42,P020,NETBANKING
E01349,C0591,20601.49,CHECKOUT_ABANDONED,Bank_C,E11,P014,NETBANKING
E01350,C0468,7549.1,INVOICE_OVERDUE,Bank_C,E17,P002,CARD
E01351,C0992,11243.45,SUBSCRIPTION_FAILED,Bank_D,E11,P006,CARD
E01352,C0051,20537.34,PAYMENT_FAILED,Bank_D,E11,P019,UPI
E01353,C0238,24066.26,CHECKOUT_ABANDONED,Bank_C,E42,P018,WALLET
E01354,C0573,10534.24,INVOICE_OVERDUE,Bank_A,E11,P004,CARD
E01355,C0433,9808.15,CHECKOUT_ABANDONED,Bank_C,E23,P006,CARD
E01356,C0189,12870.85,CHECKOUT_ABANDONED,Bank_C,E11,P016,NETBANKING
E01357,C0520,19270.85,PAYMENT_FAILED,Bank_D,E11,P006,CARD
E01358,C0334,13200.79,SUBSCRIPTION_FAILED,Bank_C,E17,P017,UPI
E01359,C0287,10462.59,SUBSCRIPTION_FAILED,Bank_A,E23,P020,CARD
E01360,C0296,7046.64,SUBSCRIPTION_FAILED,Bank_B,E11,P006,CARD
E01361,C0244,18010.21,PAYMENT_FAILED,Bank_C,E23,P007,NETBANKING
E01362,C0365,3723.35,PAYMENT_FAILED,Bank_A,E42,P009,CARD
E01363,C0929,14258.82,CHECKOUT_ABANDONED,Bank_B,E42,P007,WALLET
E01364,C0899,12099.16,INVOICE_OVERDUE,Bank_C,E23,P014,CARD
E01365,C0711,22686.76,CHECKOUT_ABANDONED,Bank_B,E42,P004,CARD
E01366,C0959,16879.39,CHECKOUT_ABANDONED,Bank_A,E42,P015,CARD
E01367,C0306,22901.34,PAYMENT_FAILED,Bank_D,E11,P014,CARD
E01368,C0623,1737.43,PAYMENT_FAILED,Bank_C,E17,P016,UPI
E01369,C0198,20516.51,CHECKOUT_ABANDONED,Bank_C,E23,P013,CARD
E01370,C0974,1689.79,SUBSCRIPTION_FAILED,Bank_B,E11,P015,CARD
E01371,C0938,4112.59,CHECKOUT_ABANDONED,Bank_D,E42,P016,CARD
E01372,C0577,19208.28,INVOICE_OVERDUE,Bank_B,E11,P015,UPI
E01373,C0357,22084.6,SUBSCRIPTION_FAILED,Bank_B,E11,P009,CARD
E01374,C0577,23736.42,PAYMENT_FAILED,Bank_D,E42,P012,UPI
E01375,C0672,12573.14,PAYMENT_FAILED,Bank_B,E11,P010,CARD
E01376,C0002,9420.97,SUBSCRIPTION_FAILED,Bank_C,E42,P009,WALLET
E01377,C0844,22249.91,PAYMENT_FAILED,Bank_B,E42,P020,CARD
E01378,C0293,10358.64,INVOICE_OVERDUE,Bank_A,E17,P014,CARD
E01379,C0792,632.26,SUBSCRIPTION_FAILED,Bank_A,E42,P016,CARD
E01380,C0913,6526.99,PAYMENT_FAILED,Bank_D,E42,P015,CARD
E01381,C0219,18584.69,PAYMENT_FAILED,Bank_B,E17,P012,CARD
E01382,C0181,23583.54,SUBSCRIPTION_FAILED,Bank_D,E11,P014,UPI
E01383,C0473,5278.84,SUBSCRIPTION_FAILED,Bank_C,E42,P011,WALLET
E01384,C0493,12488.41,SUBSCRIPTION_FAILED,Bank_A,E42,P011,CARD
E01385,C0115,17812.74,PAYMENT_FAILED,Bank_A,E42,P005,CARD
E01386,C0889,24630.41,INVOICE_OVERDUE,Bank_D,E42,P004,NETBANKING
E01387,C0063,17796.76,CHECKOUT_ABANDONED,Bank_A,E17,P001,WALLET
E01388,C0597,18426.15,PAYMENT_FAILED,Bank_A,E17,P009,UPI
E01389,C0364,17017.58,SUBSCRIPTION_FAILED,Bank_D,E42,P008,NETBANKING
E01390,C0195,2428.09,PAYMENT_FAILED,Bank_A,E11,P020,UPI
E01391,C0854,12795.09,PAYMENT_FAILED,Bank_A,E23,P018,UPI
E01392,C0462,7430.7,SUBSCRIPTION_FAILED,Bank_B,E17,P016,NETBANKING
E01393,C0688,2462.19,INVOICE_OVERDUE,Bank_D,E23,P014,NETBANKING
E01394,C0123,4481.21,INVOICE_OVERDUE,Bank_A,E23,P006,NETBANKING
E01395,C0566,4188.34,SUBSCRIPTION_FAILED,Bank_B,E11,P005,NETBANKING
E01396,C0569,8651.99,CHECKOUT_ABANDONED,Bank_D,E23,P017,NETBANKING
E01397,C0979,13145.3,INVOICE_OVERDUE,Bank_C,E11,P020,CARD
E01398,C0778,2604.8,PAYMENT_FAILED,Bank_C,E11,P008,NETBANKING
E01399,C0693,4137.84,PAYMENT_FAILED,Bank_A,E42,P004,NETBANKING
E01400,C0023,22252.89,SUBSCRIPTION_FAILED,Bank_C,E17,P018,UPI
E01401,C0513,20530.35,SUBSCRIPTION_FAILED,Bank_A,E17,P003,NETBANKING
E01402,C0989,1361.78,PAYMENT_FAILED,Bank_A,E42,P004,UPI
E01403,C0471,19416.19,CHECKOUT_ABANDONED,Bank_A,E42,P009,NETBANKING
E01404,C0041,13642.05,SUBSCRIPTION_FAILED,Bank_A,E23,P003,CARD
E01405,C0451,7622.7,SUBSCRIPTION_FAILED,Bank_A,E11,P001,WALLET
E01406,C0881,21216.0,PAYMENT_FAILED,Bank_C,E17,P014,WALLET
E01407,C0307,20943.51,PAYMENT_FAILED,Bank_A,E17,P006,NETBANKING
E01408,C0031,8057.5,CHECKOUT_ABANDONED,Bank_A,E11,P016,CARD
E01409,C0479,812.75,INVOICE_OVERDUE,Bank_A,E42,P013,NETBANKING
E01410,C0599,11266.9,PAYMENT_FAILED,Bank_D,E17,P013,WALLET
E01411,C0067,24054.73,INVOICE_OVERDUE,Bank_B,E11,P007,WALLET
E01412,C0914,14452.32,SUBSCRIPTION_FAILED,Bank_A,E11,P007,UPI
E01413,C0132,10419.07,INVOICE_OVERDUE,Bank_A,E42,P002,UPI
E01414,C0897,6018.38,CHECKOUT_ABANDONED,Bank_A,E17,P004,NETBANKING
E01415,C0528,5055.37,PAYMENT_FAILED,Bank_B,E11,P013,NETBANKING
E01416,C0500,20604.12,CHECKOUT_ABANDONED,Bank_B,E23,P010,WALLET
E01417,C0649,9549.87,INVOICE_OVERDUE,Bank_A,E23,P010,NETBANKING
E01418,C0481,15510.77,PAYMENT_FAILED,Bank_B,E17,P018,WALLET
E01419,C0659,2573.89,INVOICE_OVERDUE,Bank_B,E23,P015,CARD
E01420,C0384,1397.43,INVOICE_OVERDUE,Bank_D,E42,P020,WALLET
E01421,C0275,21934.98,PAYMENT_FAILED,Bank_A,E11,P014,WALLET
E01422,C0089,11744.76,CHECKOUT_ABANDONED,Bank_B,E11,P006,WALLET
E01423,C0440,14530.73,SUBSCRIPTION_FAILED,Bank_C,E23,P004,WALLET
E01424,C0411,17053.28,PAYMENT_FAILED,Bank_C,E11,P013,WALLET
E01425,C0037,1199.99,INVOICE_OVERDUE,Bank_B,E42,P007,UPI
E01426,C0544,23036.84,SUBSCRIPTION_FAILED,Bank_A,E42,P006,WALLET
E01427,C0545,15746.76,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET
E01428,C0427,23347.13,SUBSCRIPTION_FAILED,Bank_B,E42,P016,NETBANKING
E01429,C0009,18142.49,PAYMENT_FAILED,Bank_D,E23,P009,NETBANKING
E01430,C0637,5941.01,INVOICE_OVERDUE,Bank_A,E11,P001,UPI
E01431,C0786,18260.36,PAYMENT_FAILED,Bank_A,E23,P017,CARD
E01432,C0025,788.61,INVOICE_OVERDUE,Bank_B,E11,P005,NETBANKING
E01433,C0623,8157.32,PAYMENT_FAILED,Bank_B,E17,P018,UPI
E01434,C0425,22081.59,INVOICE_OVERDUE,Bank_D,E23,P007,CARD
E01435,C0662,21094.79,PAYMENT_FAILED,Bank_C,E42,P016,WALLET
E01436,C0345,24294.89,PAYMENT_FAILED,Bank_D,E11,P013,WALLET
E01437,C0377,17420.26,SUBSCRIPTION_FAILED,Bank_D,E11,P018,WALLET
E01438,C0859,3260.5,CHECKOUT_ABANDONED,Bank_A,E17,P004,UPI
E01439,C0835,21027.9,SUBSCRIPTION_FAILED,Bank_A,E42,P007,CARD
E01440,C0473,1085.16,SUBSCRIPTION_FAILED,Bank_A,E42,P013,WALLET
E01441,C0768,4535.58,PAYMENT_FAILED,Bank_A,E42,P017,NETBANKING
E01442,C0888,14999.29,INVOICE_OVERDUE,Bank_A,E11,P018,UPI
E01443,C0465,18934.03,INVOICE_OVERDUE,Bank_A,E42,P012,WALLET
E01444,C0007,16235.82,PAYMENT_FAILED,Bank_C,E11,P005,UPI
E01445,C0213,1270.43,PAYMENT_FAILED,Bank_A,E17,P002,CARD
E01446,C0047,4777.97,PAYMENT_FAILED,Bank_C,E11,P014,WALLET
E01447,C0353,23389.61,CHECKOUT_ABANDONED,Bank_D,E42,P005,UPI
E01448,C0163,13481.95,SUBSCRIPTION_FAILED,Bank_D,E23,P015,WALLET
E01449,C0497,18807.0,CHECKOUT_ABANDONED,Bank_B,E23,P006,WALLET
E01450,C0259,3967.27,PAYMENT_FAILED,Bank_B,E42,P004,NETBANKING
E01451,C0720,21197.4,SUBSCRIPTION_FAILED,Bank_A,E23,P004,UPI
E01452,C0599,1321.87,PAYMENT_FAILED,Bank_A,E42,P014,WALLET
E01453,C0478,659.87,SUBSCRIPTION_FAILED,Bank_D,E23,P019,NETBANKING
E01454,C0814,11210.72,CHECKOUT_ABANDONED,Bank_A,E42,P010,WALLET
E01455,C0365,23096.54,CHECKOUT_ABANDONED,Bank_C,E23,P013,NETBANKING
E01456,C0880,3186.09,INVOICE_OVERDUE,Bank_A,E42,P002,WALLET
E01457,C0107,23375.13,PAYMENT_FAILED,Bank_A,E42,P008,CARD
E01458,C0607,8868.46,CHECKOUT_ABANDONED,Bank_D,E11,P006,UPI
E01459,C0024,14705.94,INVOICE_OVERDUE,Bank_A,E42,P016,WALLET
E01460,C0434,24748.55,INVOICE_OVERDUE,Bank_A,E42,P009,CARD
E01461,C0420,23074.77,CHECKOUT_ABANDONED,Bank_D,E11,P012,UPI
E01462,C0317,6556.55,CHECKOUT_ABANDONED,Bank_C,E42,P014,CARD
E01463,C0527,5312.81,CHECKOUT_ABANDONED,Bank_B,E17,P016,WALLET
E01464,C0529,16655.87,PAYMENT_FAILED,Bank_C,E42,P018,WALLET
E01465,C0830,18116.06,PAYMENT_FAILED,Bank_C,E11,P001,UPI
E01466,C0101,18863.15,SUBSCRIPTION_FAILED,Bank_B,E23,P007,CARD
E01467,C0228,15995.57,CHECKOUT_ABANDONED,Bank_A,E17,P012,WALLET
E01468,C0086,8877.4,SUBSCRIPTION_FAILED,Bank_C,E17,P013,UPI
