event_id,amount,event_type,bank,error_code,product_id,payment_method,intervention,recovery_probability,expected_recovery
E00446,22798.3,CHECKOUT_ABANDONED,Bank_A,E23,P017,NETBANKING,SEND_REMINDER,0.52785546,12034.207039684057
E04029,24300.4,SUBSCRIPTION_FAILED,Bank_B,E23,P002,CARD,ALTERNATE_PAYMENT,0.49519938,12033.543069767953
E00998,24070.43,INVOICE_OVERDUE,Bank_D,E23,P020,WALLET,RETRY_PAYMENT,0.49978063,12029.93455194384
E01867,20857.6,CHECKOUT_ABANDONED,Bank_A,E11,P004,UPI,SEND_REMINDER,0.57671094,12028.806089782714
E02453,18512.01,INVOICE_OVERDUE,Bank_B,E42,P003,WALLET,ALTERNATE_PAYMENT,0.6492835,12019.543169242143
E01228,18315.49,SUBSCRIPTION_FAILED,Bank_B,E11,P011,CARD,ALTERNATE_PAYMENT,0.6560255,12015.429014455081
E00627,22315.03,SUBSCRIPTION_FAILED,Bank_D,E11,P017,WALLET,ALTERNATE_PAYMENT,0.53834367,12013.155101373195
E04076,20457.86,CHECKOUT_ABANDONED,Bank_B,E42,P013,UPI,ALTERNATE_PAYMENT,0.5865809,12000.18936901331
E03400,18023.12,SUBSCRIPTION_FAILED,Bank_D,E17,P005,NETBANKING,ALTERNATE_PAYMENT,0.6655167,11994.686886849402
E01748,23954.18,PAYMENT_FAILED,Bank_C,E42,P014,CARD,ALTERNATE_PAYMENT,0.5005586,11990.471157813072
E03512,18457.76,PAYMENT_FAILED,Bank_D,E17,P010,CARD,RETRY_PAYMENT,0.6491725,11982.269924421309
E02712,20823.32,CHECKOUT_ABANDONED,Bank_A,E23,P011,UPI,ALTERNATE_PAYMENT,0.5752207,11978.00479165554
E04021,18983.46,PAYMENT_FAILED,Bank_B,E23,P014,WALLET,RETRY_PAYMENT,0.6308151,11975.053004661799
E04767,21833.43,INVOICE_OVERDUE,Bank_D,E11,P008,CARD,ALTERNATE_PAYMENT,0.5482168,11969.453559122087
E02683,17769.97,PAYMENT_FAILED,Bank_D,E23,P005,CARD,RETRY_PAYMENT,0.673477,11967.665979738833
E00204,15528.58,CHECKOUT_ABANDONED,Bank_A,E42,P007,WALLET,ALTERNATE_PAYMENT,0.77064705,11967.054351387023
E02595,19089.71,CHECKOUT_ABANDONED,Bank_D,E42,P013,UPI,ALTERNATE_PAYMENT,0.6268325,11966.050361027717
E02217,21058.48,CHECKOUT_ABANDONED,Bank_D,E17,P002,UPI,ALTERNATE_PAYMENT,0.5681393,11964.150394802093
E00787,18391.11,SUBSCRIPTION_FAILED,Bank_C,E17,P011,UPI,ALTERNATE_PAYMENT,0.65043896,11962.294541957976
E03931,17336.6,SUBSCRIPTION_FAILED,Bank_A,E17,P002,UPI,ALTERNATE_PAYMENT,0.6893505,11950.993632149695
E00645,24771.64,INVOICE_OVERDUE,Bank_C,E11,P019,NETBANKING,RETRY_PAYMENT,0.48235744,11948.784913933277
E04667,16125.19,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.7409166,11947.421106601954
E01699,23223.84,CHECKOUT_ABANDONED,Bank_C,E11,P019,UPI,SEND_REMINDER,0.5143755,11945.77449379921
E00234,15842.4,SUBSCRIPTION_FAILED,Bank_B,E42,P012,UPI,ALTERNATE_PAYMENT,0.7538757,11943.199959039688
E03211,20122.97,PAYMENT_FAILED,Bank_D,E17,P005,NETBANKING,RETRY_PAYMENT,0.59340847,11941.140746697189
E01803,16700.22,PAYMENT_FAILED,Bank_C,E42,P012,CARD,ALTERNATE_PAYMENT,0.7147745,11936.891223413944
E00635,19140.86,INVOICE_OVERDUE,Bank_C,E42,P020,CARD,ALTERNATE_PAYMENT,0.6236041,11936.319133833647
E00342,15804.26,INVOICE_OVERDUE,Bank_A,E42,P015,CARD,ALTERNATE_PAYMENT,0.7549567,11931.532327337265
E01217,17287.44,CHECKOUT_ABANDONED,Bank_C,E23,P012,WALLET,SEND_REMINDER,0.690173,11931.32381359577
E02477,23476.52,INVOICE_OVERDUE,Bank_A,E17,P011,UPI,RETRY_PAYMENT,0.5081938,11930.621696236134
E01389,17017.58,SUBSCRIPTION_FAILED,Bank_D,E42,P008,NETBANKING,ALTERNATE_PAYMENT,0.7008147,11926.170630311966
E03116,15982.36,SUBSCRIPTION_FAILED,Bank_D,E42,P016,CARD,ALTERNATE_PAYMENT,0.745658,11917.374280297756
E02244,22445.12,INVOICE_OVERDUE,Bank_A,E23,P007,CARD,ALTERNATE_PAYMENT,0.53013635,11898.973920669556
E02296,20334.89,SUBSCRIPTION_FAILED,Bank_C,E23,P004,UPI,ALTERNATE_PAYMENT,0.58508766,11897.693144940138
E01361,18010.21,PAYMENT_FAILED,Bank_C,E23,P007,NETBANKING,RETRY_PAYMENT,0.6602985,11892.11512112081
E04935,21317.23,INVOICE_OVERDUE,Bank_D,E23,P019,CARD,RETRY_PAYMENT,0.557854,11891.90195521772
E01031,17476.55,PAYMENT_FAILED,Bank_A,E42,P013,UPI,ALTERNATE_PAYMENT,0.6802017,11887.57918215096
E04276,17231.98,SUBSCRIPTION_FAILED,Bank_C,E42,P018,CARD,ALTERNATE_PAYMENT,0.6897992,11886.605838644504
E01034,18004.26,CHECKOUT_ABANDONED,Bank_D,E17,P008,NETBANKING,SEND_REMINDER,0.6601582,11885.660179163217
E04658,23313.16,INVOICE_OVERDUE,Bank_D,E11,P002,UPI,ALTERNATE_PAYMENT,0.50981903,11885.492635192872
E03077,20018.75,INVOICE_OVERDUE,Bank_C,E42,P004,WALLET,ALTERNATE_PAYMENT,0.5933952,11879.029630497098
E02507,18317.44,SUBSCRIPTION_FAILED,Bank_D,E11,P010,UPI,ALTERNATE_PAYMENT,0.6484013,11877.052274665832
E03965,19608.07,CHECKOUT_ABANDONED,Bank_A,E11,P006,WALLET,SEND_REMINDER,0.6053374,11869.497747380734
E01381,18584.69,PAYMENT_FAILED,Bank_B,E17,P012,CARD,RETRY_PAYMENT,0.6386612,11869.320524235367
E04660,19307.72,CHECKOUT_ABANDONED,Bank_D,E17,P015,UPI,SEND_REMINDER,0.61427015,11860.15607332945
E04442,19974.76,PAYMENT_FAILED,Bank_C,E23,P015,WALLET,RETRY_PAYMENT,0.59367245,11858.46479439497
E04583,15668.31,CHECKOUT_ABANDONED,Bank_A,E42,P014,WALLET,ALTERNATE_PAYMENT,0.75669277,11856.096850358248
E00885,20596.21,PAYMENT_FAILED,Bank_B,E23,P017,NETBANKING,RETRY_PAYMENT,0.5755414,11853.971065772772
E01187,15964.11,SUBSCRIPTION_FAILED,Bank_D,E23,P006,WALLET,ALTERNATE_PAYMENT,0.742431,11852.249911531806
E00252,21233.01,PAYMENT_FAILED,Bank_C,E17,P004,WALLET,RETRY_PAYMENT,0.55818635,11851.976399250625
E00703,19047.68,SUBSCRIPTION_FAILED,Bank_D,E11,P017,NETBANKING,ALTERNATE_PAYMENT,0.6221929,11851.331624221802
E00051,17710.86,PAYMENT_FAILED,Bank_D,E11,P007,UPI,RETRY_PAYMENT,0.66902363,11848.983900811672
E00684,19752.41,CHECKOUT_ABANDONED,Bank_D,E23,P007,UPI,SEND_REMINDER,0.59962434,11844.025726024509
E04964,19625.91,PAYMENT_FAILED,Bank_A,E23,P007,UPI,ALTERNATE_PAYMENT,0.6034527,11843.308035907745
E02164,24705.83,PAYMENT_FAILED,Bank_D,E42,P006,UPI,ALTERNATE_PAYMENT,0.47926062,11840.531488774419
E02524,17669.1,INVOICE_OVERDUE,Bank_D,E42,P002,CARD,ALTERNATE_PAYMENT,0.6699786,11837.919210290907
E03118,16708.63,SUBSCRIPTION_FAILED,Bank_B,E11,P007,CARD,ALTERNATE_PAYMENT,0.70838135,11836.081956399084
E02463,24379.46,INVOICE_OVERDUE,Bank_D,E42,P018,NETBANKING,SEND_REMINDER,0.4853869,11833.470709434747
E04110,20273.44,CHECKOUT_ABANDONED,Bank_C,E17,P004,NETBANKING,SEND_REMINDER,0.5836685,11832.96771419525
E00898,22651.32,INVOICE_OVERDUE,Bank_C,E17,P006,WALLET,SEND_REMINDER,0.5222186,11828.940279107093
E02859,18900.08,PAYMENT_FAILED,Bank_B,E23,P004,NETBANKING,RETRY_PAYMENT,0.6258112,11827.882108068467
E02854,17911.35,CHECKOUT_ABANDONED,Bank_B,E23,P015,UPI,SEND_REMINDER,0.6603048,11826.95010677576
E03346,19805.27,CHECKOUT_ABANDONED,Bank_D,E42,P006,CARD,SEND_REMINDER,0.5970988,11825.703492588997
E03719,18866.88,INVOICE_OVERDUE,Bank_C,E11,P007,NETBANKING,SEND_REMINDER,0.6267807,11825.396041202546
E04083,21257.99,PAYMENT_FAILED,Bank_A,E17,P014,WALLET,ALTERNATE_PAYMENT,0.5560089,11819.631112527251
E01369,20516.51,CHECKOUT_ABANDONED,Bank_C,E23,P013,CARD,SEND_REMINDER,0.57588524,11815.155208647846
E04115,15077.74,CHECKOUT_ABANDONED,Bank_A,E42,P016,WALLET,ALTERNATE_PAYMENT,0.78326285,11809.833586680888
E00860,15699.1,SUBSCRIPTION_FAILED,Bank_D,E42,P007,UPI,ALTERNATE_PAYMENT,0.7520418,11806.379684734346
E01940,15667.78,INVOICE_OVERDUE,Bank_A,E42,P011,NETBANKING,ALTERNATE_PAYMENT,0.7534423,11804.768002386094
E01807,23622.83,PAYMENT_FAILED,Bank_C,E11,P004,CARD,RETRY_PAYMENT,0.49955502,11800.903349117936
E03731,17382.32,CHECKOUT_ABANDONED,Bank_C,E17,P020,CARD,SEND_REMINDER,0.6788368,11799.75887664795
E02442,15588.18,INVOICE_OVERDUE,Bank_A,E42,P017,NETBANKING,ALTERNATE_PAYMENT,0.7569399,11799.315223331452
E04655,19451.83,PAYMENT_FAILED,Bank_B,E17,P018,WALLET,RETRY_PAYMENT,0.6064856,11797.254890573025
E03447,15913.27,CHECKOUT_ABANDONED,Bank_A,E42,P003,NETBANKING,ALTERNATE_PAYMENT,0.7412141,11795.14004614532
E02439,15732.07,SUBSCRIPTION_FAILED,Bank_B,E42,P010,WALLET,ALTERNATE_PAYMENT,0.74963456,11793.303434054254
E00358,21079.12,CHECKOUT_ABANDONED,Bank_B,E17,P017,CARD,SEND_REMINDER,0.5594728,11793.194273204803
E04366,17816.62,PAYMENT_FAILED,Bank_C,E42,P011,CARD,ALTERNATE_PAYMENT,0.6619209,11793.1932364583
E02734,18839.7,INVOICE_OVERDUE,Bank_D,E42,P001,NETBANKING,ALTERNATE_PAYMENT,0.6256675,11787.388233679534
E04528,16550.06,CHECKOUT_ABANDONED,Bank_B,E42,P002,WALLET,ALTERNATE_PAYMENT,0.7120854,11785.05652300477
E03251,23858.96,CHECKOUT_ABANDONED,Bank_D,E23,P013,CARD,SEND_REMINDER,0.49389657,11783.858598001003
E04184,21706.59,SUBSCRIPTION_FAILED,Bank_D,E11,P020,UPI,ALTERNATE_PAYMENT,0.54278433,11781.996979826688
E04750,19733.83,INVOICE_OVERDUE,Bank_C,E23,P015,NETBANKING,SEND_REMINDER,0.5969573,11780.254387263061
E02415,22456.85,INVOICE_OVERDUE,Bank_C,E23,P006,UPI,SEND_REMINDER,0.5241491,11770.738162192702
E02672,19555.08,SUBSCRIPTION_FAILED,Bank_D,E23,P012,CARD,ALTERNATE_PAYMENT,0.6013946,11760.31939167738
E04578,18467.55,PAYMENT_FAILED,Bank_D,E11,P001,NETBANKING,RETRY_PAYMENT,0.6366811,11757.939676451682
E03504,18260.37,CHECKOUT_ABANDONED,Bank_B,E42,P009,NETBANKING,SEND_REMINDER,0.64362776,11752.881090899706
E00947,18167.74,PAYMENT_FAILED,Bank_B,E42,P008,UPI,ALTERNATE_PAYMENT,0.64676124,11750.19002450824
E01262,18651.64,CHECKOUT_ABANDONED,Bank_D,E42,P001,WALLET,ALTERNATE_PAYMENT,0.629955,11749.693759157657
E02428,15802.34,INVOICE_OVERDUE,Bank_A,E42,P018,WALLET,ALTERNATE_PAYMENT,0.7433778,11747.108819210529
E04983,23887.99,INVOICE_OVERDUE,Bank_A,E23,P019,UPI,SEND_REMINDER,0.49175692,11747.084292941094
E03142,15675.83,CHECKOUT_ABANDONED,Bank_A,E42,P011,WALLET,ALTERNATE_PAYMENT,0.7489862,11740.980102091431
E02088,19979.64,CHECKOUT_ABANDONED,Bank_B,E17,P004,NETBANKING,SEND_REMINDER,0.58761626,11740.36142925024
E04967,15507.49,INVOICE_OVERDUE,Bank_A,E42,P017,CARD,ALTERNATE_PAYMENT,0.75663656,11733.533887264133
E01373,22084.6,SUBSCRIPTION_FAILED,Bank_B,E11,P009,CARD,ALTERNATE_PAYMENT,0.5310022,11726.971704924106
E04341,18740.42,CHECKOUT_ABANDONED,Bank_B,E42,P013,UPI,ALTERNATE_PAYMENT,0.62561786,11724.341488654612
E01186,17702.84,SUBSCRIPTION_FAILED,Bank_D,E17,P014,CARD,ALTERNATE_PAYMENT,0.66227376,11724.126491093635
E01869,14705.63,INVOICE_OVERDUE,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,0.79678863,11717.278823187946
E03166,17245.67,SUBSCRIPTION_FAILED,Bank_D,E42,P010,CARD,ALTERNATE_PAYMENT,0.6793357,11715.599532278775
E00355,18671.95,PAYMENT_FAILED,Bank_A,E42,P001,WALLET,ALTERNATE_PAYMENT,0.6273074,11713.0526876688
E03952,20980.07,PAYMENT_FAILED,Bank_A,E17,P009,WALLET,RETRY_PAYMENT,0.5580432,11707.785019205212
E02433,22760.96,INVOICE_OVERDUE,Bank_C,E17,P005,UPI,SEND_REMINDER,0.5143784,11707.746835021971
E01510,19035.2,INVOICE_OVERDUE,Bank_C,E42,P002,UPI,ALTERNATE_PAYMENT,0.61504936,11707.587619018555
E03403,17676.15,SUBSCRIPTION_FAILED,Bank_D,E17,P014,CARD,ALTERNATE_PAYMENT,0.66227376,11706.450404316189
E01052,22889.97,CHECKOUT_ABANDONED,Bank_A,E23,P010,UPI,SEND_REMINDER,0.5114186,11706.355976736546
E00945,20383.51,CHECKOUT_ABANDONED,Bank_A,E23,P012,NETBANKING,SEND_REMINDER,0.5742014,11704.240081817507
E00038,22233.62,INVOICE_OVERDUE,Bank_D,E23,P001,WALLET,ALTERNATE_PAYMENT,0.5263216,11702.034228671788
E02198,15412.84,PAYMENT_FAILED,Bank_A,E42,P017,CARD,ALTERNATE_PAYMENT,0.75843817,11689.68616342783
E03481,21842.74,INVOICE_OVERDUE,Bank_C,E17,P003,NETBANKING,SEND_REMINDER,0.5349394,11684.542411301138
E01026,21722.56,INVOICE_OVERDUE,Bank_C,E11,P003,NETBANKING,SEND_REMINDER,0.53782094,11682.847535209656
E04847,17290.58,SUBSCRIPTION_FAILED,Bank_D,E11,P006,NETBANKING,ALTERNATE_PAYMENT,0.67558694,11681.290013279917
E01702,20295.16,INVOICE_OVERDUE,Bank_A,E17,P007,WALLET,ALTERNATE_PAYMENT,0.57555234,11680.926916394234
E04204,21469.57,CHECKOUT_ABANDONED,Bank_C,E11,P003,CARD,SEND_REMINDER,0.544035,11680.197890461088
E02901,18061.02,SUBSCRIPTION_FAILED,Bank_C,E11,P008,WALLET,ALTERNATE_PAYMENT,0.6466782,11679.668071818352
E02651,22466.24,INVOICE_OVERDUE,Bank_D,E23,P011,UPI,SEND_REMINDER,0.51976496,11677.164330730438
E02718,20779.13,CHECKOUT_ABANDONED,Bank_A,E11,P010,NETBANKING,SEND_REMINDER,0.56193924,11676.60850971222
E03150,18213.5,PAYMENT_FAILED,Bank_B,E23,P012,CARD,RETRY_PAYMENT,0.6408778,11672.627506107092
E03959,20717.77,CHECKOUT_ABANDONED,Bank_B,E17,P002,UPI,SEND_REMINDER,0.5630422,11664.979285798669
E02358,17782.52,SUBSCRIPTION_FAILED,Bank_D,E11,P015,NETBANKING,ALTERNATE_PAYMENT,0.65558326,11657.922476067542
E00269,16838.17,SUBSCRIPTION_FAILED,Bank_C,E17,P013,WALLET,ALTERNATE_PAYMENT,0.6920912,11653.54972862482
E03653,17616.07,PAYMENT_FAILED,Bank_A,E42,P001,WALLET,ALTERNATE_PAYMENT,0.6614842,11652.751651907563
E01140,20233.92,PAYMENT_FAILED,Bank_C,E42,P014,UPI,ALTERNATE_PAYMENT,0.5755117,11644.857574539183
E03089,13322.04,SUBSCRIPTION_FAILED,Bank_A,E42,P002,WALLET,ALTERNATE_PAYMENT,0.87402284,11643.767254757882
E01671,20692.41,CHECKOUT_ABANDONED,Bank_D,E17,P014,UPI,SEND_REMINDER,0.5626908,11643.428622356058
E01109,15056.34,INVOICE_OVERDUE,Bank_A,E42,P008,WALLET,ALTERNATE_PAYMENT,0.7732738,11642.673632018566
E03730,22672.84,PAYMENT_FAILED,Bank_C,E23,P017,UPI,RETRY_PAYMENT,0.5133557,11639.231022498609
E02504,21423.38,CHECKOUT_ABANDONED,Bank_D,E11,P020,UPI,SEND_REMINDER,0.5432374,11637.980996202232
E02150,14961.21,SUBSCRIPTION_FAILED,Bank_C,E42,P007,CARD,ALTERNATE_PAYMENT,0.7778094,11636.969496366977
E04877,21891.56,INVOICE_OVERDUE,Bank_C,E17,P006,WALLET,SEND_REMINDER,0.5315147,11635.68603847742
E01677,15164.83,SUBSCRIPTION_FAILED,Bank_D,E42,P009,WALLET,ALTERNATE_PAYMENT,0.76720774,11634.574978131055
E03548,15900.82,CHECKOUT_ABANDONED,Bank_A,E42,P003,UPI,ALTERNATE_PAYMENT,0.7316515,11633.858565181494
E04576,16122.77,INVOICE_OVERDUE,Bank_B,E42,P012,NETBANKING,ALTERNATE_PAYMENT,0.7214587,11631.912256977559
E00243,16924.44,SUBSCRIPTION_FAILED,Bank_B,E17,P011,UPI,ALTERNATE_PAYMENT,0.68681437,11623.948558480739
E03051,19897.09,INVOICE_OVERDUE,Bank_D,E17,P009,WALLET,SEND_REMINDER,0.5841884,11623.649205562473
E03461,18901.69,PAYMENT_FAILED,Bank_D,E11,P011,WALLET,RETRY_PAYMENT,0.6148574,11621.843508216738
E02538,18945.3,SUBSCRIPTION_FAILED,Bank_B,E23,P017,CARD,ALTERNATE_PAYMENT,0.61336607,11620.404156893492
E03791,15976.4,INVOICE_OVERDUE,Bank_A,E42,P003,NETBANKING,ALTERNATE_PAYMENT,0.7273029,11619.682193708419
E04612,19932.79,CHECKOUT_ABANDONED,Bank_A,E17,P008,CARD,SEND_REMINDER,0.5827645,11616.122524329425
E00986,23502.49,INVOICE_OVERDUE,Bank_C,E23,P012,CARD,SEND_REMINDER,0.494027,11610.864362703265
E03636,20954.43,PAYMENT_FAILED,Bank_C,E23,P006,UPI,RETRY_PAYMENT,0.55393285,11607.347037668824
E00657,16646.61,CHECKOUT_ABANDONED,Bank_C,E42,P016,UPI,ALTERNATE_PAYMENT,0.6972073,11606.137547026277
E00599,23151.75,INVOICE_OVERDUE,Bank_A,E11,P010,NETBANKING,SEND_REMINDER,0.50120646,11603.80660508573
E00387,16891.05,PAYMENT_FAILED,Bank_B,E42,P016,WALLET,ALTERNATE_PAYMENT,0.6861789,11590.282491481305
E02313,19886.79,CHECKOUT_ABANDONED,Bank_A,E17,P008,CARD,SEND_REMINDER,0.5827645,11589.315357037784
E01512,22405.24,INVOICE_OVERDUE,Bank_B,E17,P003,WALLET,SEND_REMINDER,0.51724595,11589.019611017704
E02656,20326.33,INVOICE_OVERDUE,Bank_A,E11,P018,NETBANKING,SEND_REMINDER,0.57013446,11588.74119715512
E02040,17657.51,SUBSCRIPTION_FAILED,Bank_D,E23,P020,CARD,ALTERNATE_PAYMENT,0.6562912,11588.468194001316
E04079,16023.99,INVOICE_OVERDUE,Bank_A,E42,P003,UPI,ALTERNATE_PAYMENT,0.7231675,11588.028452433944
E04587,20497.25,CHECKOUT_ABANDONED,Bank_C,E17,P002,UPI,SEND_REMINDER,0.56500673,11581.084256768227
E01182,15737.45,PAYMENT_FAILED,Bank_A,E42,P015,CARD,ALTERNATE_PAYMENT,0.73579,11579.458560025692
E01388,18426.15,PAYMENT_FAILED,Bank_A,E17,P009,UPI,RETRY_PAYMENT,0.62839717,11578.940453723075
E02030,16321.86,SUBSCRIPTION_FAILED,Bank_C,E42,P006,CARD,ALTERNATE_PAYMENT,0.7093517,11577.939438904525
E04456,22925.56,INVOICE_OVERDUE,Bank_B,E23,P019,UPI,SEND_REMINDER,0.50496244,11576.546814670563
E01241,16894.28,CHECKOUT_ABANDONED,Bank_B,E42,P017,NETBANKING,ALTERNATE_PAYMENT,0.6851267,11574.722674567698
E02693,17388.8,CHECKOUT_ABANDONED,Bank_D,E17,P015,UPI,SEND_REMINDER,0.66543627,11571.138174438476
E00763,15260.51,CHECKOUT_ABANDONED,Bank_A,E42,P012,NETBANKING,ALTERNATE_PAYMENT,0.758085,11568.763913128376
E00014,17818.0,SUBSCRIPTION_FAILED,Bank_C,E23,P003,UPI,ALTERNATE_PAYMENT,0.64910185,11565.696823358536
E03144,18846.56,PAYMENT_FAILED,Bank_B,E17,P016,WALLET,RETRY_PAYMENT,0.61348426,11562.067979602814
E01437,17420.26,SUBSCRIPTION_FAILED,Bank_D,E11,P018,WALLET,ALTERNATE_PAYMENT,0.66338784,11556.388566986321
E03904,24681.71,CHECKOUT_ABANDONED,Bank_D,E42,P011,WALLET,SEND_REMINDER,0.46787053,11547.844824561476
E02686,18954.29,PAYMENT_FAILED,Bank_D,E17,P010,UPI,RETRY_PAYMENT,0.6092439,11547.7861183244
E01996,17107.78,PAYMENT_FAILED,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.67497617,11547.34382268071
E04104,19609.11,CHECKOUT_ABANDONED,Bank_A,E11,P011,CARD,SEND_REMINDER,0.5888392,11546.612121881248
E01427,15746.76,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.73326457,11546.541128926277
E02534,18995.83,PAYMENT_FAILED,Bank_A,E23,P008,WALLET,ALTERNATE_PAYMENT,0.6074743,11539.479046716691
E02520,21226.54,INVOICE_OVERDUE,Bank_D,E11,P016,UPI,SEND_REMINDER,0.54360276,11538.805827029944
E03377,18049.55,INVOICE_OVERDUE,Bank_B,E42,P011,CARD,ALTERNATE_PAYMENT,0.63927144,11538.561785951257
E01153,12988.29,SUBSCRIPTION_FAILED,Bank_A,E42,P019,WALLET,ALTERNATE_PAYMENT,0.88826257,11537.011854062677
E00160,18874.03,CHECKOUT_ABANDONED,Bank_D,E11,P019,CARD,SEND_REMINDER,0.6111762,11535.357797446846
E04365,17868.61,CHECKOUT_ABANDONED,Bank_C,E11,P019,CARD,SEND_REMINDER,0.6455365,11534.839643600584
E04604,14858.63,SUBSCRIPTION_FAILED,Bank_C,E42,P015,NETBANKING,ALTERNATE_PAYMENT,0.77629185,11534.633329992294
E04619,23665.49,INVOICE_OVERDUE,Bank_C,E11,P017,WALLET,SEND_REMINDER,0.4873374,11533.078613629938
E02140,15141.91,SUBSCRIPTION_FAILED,Bank_D,E42,P015,NETBANKING,ALTERNATE_PAYMENT,0.7616273,11532.492279604674
E04758,15051.63,INVOICE_OVERDUE,Bank_A,E42,P015,UPI,ALTERNATE_PAYMENT,0.7654789,11521.70531130731
E00368,18473.59,SUBSCRIPTION_FAILED,Bank_C,E23,P013,UPI,ALTERNATE_PAYMENT,0.6234074,11516.573144626022
E00951,12808.11,SUBSCRIPTION_FAILED,Bank_A,E42,P006,CARD,ALTERNATE_PAYMENT,0.89891225,11513.366991099716
E04302,14580.97,PAYMENT_FAILED,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,0.7894493,11510.936188588737
E04206,17344.79,PAYMENT_FAILED,Bank_B,E11,P019,NETBANKING,RETRY_PAYMENT,0.6634625,11507.618076125384
E01768,14743.48,CHECKOUT_ABANDONED,Bank_A,E42,P007,WALLET,ALTERNATE_PAYMENT,0.7799089,11498.571202516556
E00185,17365.86,PAYMENT_FAILED,Bank_A,E11,P007,NETBANKING,RETRY_PAYMENT,0.6620078,11496.334924535751
E02061,18878.68,INVOICE_OVERDUE,Bank_C,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0.60888183,11494.885248456001
E04985,22746.28,PAYMENT_FAILED,Bank_D,E42,P020,WALLET,ALTERNATE_PAYMENT,0.50518644,11491.112183699608
E03699,15157.2,SUBSCRIPTION_FAILED,Bank_D,E42,P019,UPI,ALTERNATE_PAYMENT,0.7573026,11478.586699891091
E03137,19827.32,INVOICE_OVERDUE,Bank_C,E42,P018,WALLET,ALTERNATE_PAYMENT,0.57891613,11478.355411250592
E00778,23000.74,CHECKOUT_ABANDONED,Bank_A,E11,P005,UPI,ALTERNATE_PAYMENT,0.4987614,11471.880954048038
E00476,16289.52,CHECKOUT_ABANDONED,Bank_B,E42,P002,UPI,ALTERNATE_PAYMENT,0.70414764,11470.227014079093
E04405,16400.06,SUBSCRIPTION_FAILED,Bank_D,E11,P016,WALLET,ALTERNATE_PAYMENT,0.699256,11467.840402969123
E03692,18134.56,PAYMENT_FAILED,Bank_A,E17,P020,CARD,RETRY_PAYMENT,0.6319575,11460.270682020187
E02119,12799.31,SUBSCRIPTION_FAILED,Bank_A,E42,P019,WALLET,ALTERNATE_PAYMENT,0.8953573,11459.955781336426
E03528,18767.42,CHECKOUT_ABANDONED,Bank_D,E23,P014,CARD,SEND_REMINDER,0.61056083,11458.651614881754
E00264,17781.95,PAYMENT_FAILED,Bank_A,E11,P015,NETBANKING,RETRY_PAYMENT,0.6443821,11458.370624130965
E00823,13251.01,SUBSCRIPTION_FAILED,Bank_A,E42,P016,UPI,ALTERNATE_PAYMENT,0.86460954,11456.949654126764
E04374,24523.25,CHECKOUT_ABANDONED,Bank_C,E11,P015,UPI,SEND_REMINDER,0.4670298,11453.088786900043
E04740,21620.77,INVOICE_OVERDUE,Bank_C,E17,P004,WALLET,SEND_REMINDER,0.52958095,11449.947932265997
E02765,22998.42,INVOICE_OVERDUE,Bank_C,E11,P002,CARD,SEND_REMINDER,0.497702,11446.35968891859
E03155,21549.96,CHECKOUT_ABANDONED,Bank_A,E23,P020,UPI,SEND_REMINDER,0.53113073,11445.84601010084
E02348,21983.04,INVOICE_OVERDUE,Bank_D,E17,P006,CARD,ALTERNATE_PAYMENT,0.52051294,11442.456747550965
E03903,15985.79,PAYMENT_FAILED,Bank_A,E42,P004,WALLET,ALTERNATE_PAYMENT,0.7156332,11439.962268356681
E04075,17528.67,CHECKOUT_ABANDONED,Bank_B,E23,P005,CARD,SEND_REMINDER,0.6526246,11439.641371493339
E03082,18871.06,CHECKOUT_ABANDONED,Bank_A,E23,P010,NETBANKING,SEND_REMINDER,0.60611516,11438.035596042871
E01948,17945.55,CHECKOUT_ABANDONED,Bank_D,E11,P013,WALLET,SEND_REMINDER,0.6370933,11432.98977009058
E02019,18331.94,CHECKOUT_ABANDONED,Bank_C,E17,P008,CARD,SEND_REMINDER,0.6233813,11427.788894165753
E04378,18291.08,CHECKOUT_ABANDONED,Bank_C,E17,P018,UPI,SEND_REMINDER,0.62459004,11424.42637518406
E02278,14862.85,CHECKOUT_ABANDONED,Bank_A,E42,P018,WALLET,ALTERNATE_PAYMENT,0.76863676,11424.132914379239
E00090,15920.27,SUBSCRIPTION_FAILED,Bank_A,E17,P015,NETBANKING,ALTERNATE_PAYMENT,0.717411,11421.37652891457
E03047,15410.01,SUBSCRIPTION_FAILED,Bank_D,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.7410756,11419.982026925683
E02035,20573.68,INVOICE_OVERDUE,Bank_A,E42,P001,UPI,ALTERNATE_PAYMENT,0.5549267,11416.884214282036
E04551,19651.11,CHECKOUT_ABANDONED,Bank_A,E23,P005,NETBANKING,SEND_REMINDER,0.58095,11416.312781789304
E02207,16697.39,SUBSCRIPTION_FAILED,Bank_B,E17,P002,UPI,ALTERNATE_PAYMENT,0.6834951,11412.584319803118
