event_id,amount,event_type,bank,error_code,product_id,payment_method,intervention,recovery_probability,expected_recovery
E02224,18876.85,INVOICE_OVERDUE,Bank_A,E42,P020,UPI,ALTERNATE_PAYMENT,0.7490804,14140.278717601299
E03779,21777.62,PAYMENT_FAILED,Bank_D,E11,P018,NETBANKING,RETRY_PAYMENT,0.64929974,14140.203021051882
E00408,21066.44,PAYMENT_FAILED,Bank_D,E23,P016,UPI,RETRY_PAYMENT,0.6709794,14135.146862807273
E04310,24582.08,INVOICE_OVERDUE,Bank_C,E11,P008,NETBANKING,SEND_REMINDER,0.57483244,14130.57701248169
E02785,21446.96,PAYMENT_FAILED,Bank_C,E23,P017,NETBANKING,RETRY_PAYMENT,0.6587951,14129.152551059722
E04272,24442.31,CHECKOUT_ABANDONED,Bank_D,E23,P006,CARD,SEND_REMINDER,0.57801694,14128.069154003264
E00483,22677.29,PAYMENT_FAILED,Bank_D,E11,P009,CARD,RETRY_PAYMENT,0.62297136,14127.302099779248
E00185,24700.37,PAYMENT_FAILED,Bank_C,E42,P001,UPI,ALTERNATE_PAYMENT,0.5718731,14125.477864887118
E00533,21009.8,SUBSCRIPTION_FAILED,Bank_A,E11,P012,CARD,ALTERNATE_PAYMENT,0.6722306,14123.430487418174
E01019,23971.65,INVOICE_OVERDUE,Bank_B,E17,P016,CARD,SEND_REMINDER,0.5888202,14114.992203748227
E01222,15811.58,SUBSCRIPTION_FAILED,Bank_A,E42,P016,CARD,ALTERNATE_PAYMENT,0.89219594,14107.027481265068
E01158,21315.78,PAYMENT_FAILED,Bank_B,E23,P015,UPI,RETRY_PAYMENT,0.6615224,14100.865697450638
E04422,24904.9,INVOICE_OVERDUE,Bank_B,E42,P011,NETBANKING,SEND_REMINDER,0.56615186,14099.955392766
E03774,23163.72,PAYMENT_FAILED,Bank_C,E42,P001,UPI,ALTERNATE_PAYMENT,0.60856044,14096.523702979088
E02577,23547.43,PAYMENT_FAILED,Bank_B,E42,P008,UPI,ALTERNATE_PAYMENT,0.5986128,14095.7926598835
E00143,23624.18,CHECKOUT_ABANDONED,Bank_D,E42,P010,CARD,ALTERNATE_PAYMENT,0.59665924,14095.585357819797
E01120,24162.77,INVOICE_OVERDUE,Bank_D,E11,P006,WALLET,SEND_REMINDER,0.5831978,14091.673641499878
E03496,24446.39,INVOICE_OVERDUE,Bank_C,E17,P009,NETBANKING,SEND_REMINDER,0.57618934,14085.749298970102
E02193,22463.25,CHECKOUT_ABANDONED,Bank_D,E42,P002,CARD,ALTERNATE_PAYMENT,0.6268216,14080.449801877141
E04690,23265.73,CHECKOUT_ABANDONED,Bank_B,E42,P003,UPI,ALTERNATE_PAYMENT,0.60488534,14073.098995277882
E02997,23451.65,PAYMENT_FAILED,Bank_A,E23,P014,NETBANKING,RETRY_PAYMENT,0.6000817,14072.905582487583
E00983,19137.34,CHECKOUT_ABANDONED,Bank_A,E42,P006,UPI,ALTERNATE_PAYMENT,0.7352937,14071.565276297331
E01169,24643.76,SUBSCRIPTION_FAILED,Bank_A,E23,P015,WALLET,ALTERNATE_PAYMENT,0.570914,14069.466868920324
E02530,23015.56,CHECKOUT_ABANDONED,Bank_A,E17,P001,NETBANKING,SEND_REMINDER,0.6113,14069.411634845734
E00020,21320.98,SUBSCRIPTION_FAILED,Bank_A,E11,P013,WALLET,ALTERNATE_PAYMENT,0.65968806,14065.195837880372
E01157,15902.08,SUBSCRIPTION_FAILED,Bank_A,E42,P010,CARD,ALTERNATE_PAYMENT,0.88447905,14065.056545715332
E00470,21910.51,PAYMENT_FAILED,Bank_D,E11,P010,NETBANKING,RETRY_PAYMENT,0.64189357,14064.215389214158
E00423,21089.88,PAYMENT_FAILED,Bank_D,E11,P005,CARD,RETRY_PAYMENT,0.66678303,14062.374189999104
E04324,23796.66,SUBSCRIPTION_FAILED,Bank_D,E23,P002,CARD,ALTERNATE_PAYMENT,0.59089607,14061.352873209715
E01578,20763.73,PAYMENT_FAILED,Bank_B,E23,P015,UPI,RETRY_PAYMENT,0.67700917,14057.23551554501
E03944,22574.55,SUBSCRIPTION_FAILED,Bank_C,E17,P013,WALLET,ALTERNATE_PAYMENT,0.62240213,14050.448038950562
E01214,23365.86,INVOICE_OVERDUE,Bank_B,E23,P001,WALLET,SEND_REMINDER,0.60125566,14048.855465683937
E04744,20847.54,PAYMENT_FAILED,Bank_B,E23,P019,WALLET,RETRY_PAYMENT,0.67336154,14037.93163629055
E04710,24371.93,INVOICE_OVERDUE,Bank_B,E23,P019,NETBANKING,SEND_REMINDER,0.5753163,14021.568833445312
E03312,24932.15,INVOICE_OVERDUE,Bank_A,E23,P011,CARD,SEND_REMINDER,0.5623336,14020.185262131692
E03382,16027.19,SUBSCRIPTION_FAILED,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.87443507,14014.736964305639
E03173,24919.6,CHECKOUT_ABANDONED,Bank_C,E42,P019,NETBANKING,ALTERNATE_PAYMENT,0.561635,13995.719979476928
E01039,18557.56,CHECKOUT_ABANDONED,Bank_A,E42,P013,CARD,ALTERNATE_PAYMENT,0.753766,13988.057775986195
E02033,23515.68,INVOICE_OVERDUE,Bank_B,E23,P014,UPI,SEND_REMINDER,0.59473336,13985.559318637848
E03605,18823.74,INVOICE_OVERDUE,Bank_A,E42,P020,WALLET,ALTERNATE_PAYMENT,0.7429317,13984.75360269785
E02862,22232.58,CHECKOUT_ABANDONED,Bank_B,E42,P019,WALLET,ALTERNATE_PAYMENT,0.62896574,13983.531030328275
E02783,21620.81,PAYMENT_FAILED,Bank_A,E11,P018,NETBANKING,RETRY_PAYMENT,0.64675564,13983.380716728569
E04222,20840.5,PAYMENT_FAILED,Bank_B,E17,P008,NETBANKING,RETRY_PAYMENT,0.67084914,13980.831595093012
E03510,18187.36,PAYMENT_FAILED,Bank_A,E42,P015,UPI,ALTERNATE_PAYMENT,0.7682322,13972.116064624786
E00876,22203.84,CHECKOUT_ABANDONED,Bank_D,E42,P017,NETBANKING,ALTERNATE_PAYMENT,0.62915295,13969.611517810821
E04939,18606.21,CHECKOUT_ABANDONED,Bank_A,E42,P001,CARD,ALTERNATE_PAYMENT,0.7507756,13969.088023188113
E02688,20901.44,PAYMENT_FAILED,Bank_B,E17,P002,NETBANKING,RETRY_PAYMENT,0.6683222,13968.89647983551
E04516,23083.35,SUBSCRIPTION_FAILED,Bank_B,E23,P020,CARD,ALTERNATE_PAYMENT,0.6050789,13967.2474727422
E01920,22751.99,SUBSCRIPTION_FAILED,Bank_D,E23,P016,CARD,ALTERNATE_PAYMENT,0.61360157,13960.656679078342
E01106,22474.86,CHECKOUT_ABANDONED,Bank_B,E42,P002,WALLET,ALTERNATE_PAYMENT,0.62063,13948.572943081856
E01037,21664.23,PAYMENT_FAILED,Bank_D,E23,P019,WALLET,RETRY_PAYMENT,0.6438399,13948.295584167838
E03830,24402.08,SUBSCRIPTION_FAILED,Bank_A,E11,P001,UPI,ALTERNATE_PAYMENT,0.5715212,13946.306595373155
E04612,24858.23,SUBSCRIPTION_FAILED,Bank_A,E17,P006,CARD,ALTERNATE_PAYMENT,0.5610188,13945.93497567296
E00491,23243.6,CHECKOUT_ABANDONED,Bank_B,E11,P018,CARD,SEND_REMINDER,0.59993225,13944.585324215888
E00203,21559.72,PAYMENT_FAILED,Bank_A,E11,P018,NETBANKING,RETRY_PAYMENT,0.64675564,13943.870414941312
E00555,23820.89,CHECKOUT_ABANDONED,Bank_B,E42,P020,UPI,ALTERNATE_PAYMENT,0.5851445,13938.66324039936
E01720,23306.07,INVOICE_OVERDUE,Bank_A,E11,P003,NETBANKING,SEND_REMINDER,0.5975326,13926.13591213882
E00673,22685.22,SUBSCRIPTION_FAILED,Bank_D,E17,P005,CARD,ALTERNATE_PAYMENT,0.61352175,13917.875981100799
E04133,15503.61,SUBSCRIPTION_FAILED,Bank_A,E42,P002,CARD,ALTERNATE_PAYMENT,0.8973378,13911.975201147796
E03241,20882.48,PAYMENT_FAILED,Bank_D,E11,P018,NETBANKING,RETRY_PAYMENT,0.66552484,13897.809168214797
E01432,23402.55,CHECKOUT_ABANDONED,Bank_D,E23,P017,WALLET,SEND_REMINDER,0.59384173,13897.410814645886
E04766,22053.68,SUBSCRIPTION_FAILED,Bank_A,E11,P019,CARD,ALTERNATE_PAYMENT,0.6300994,13896.010883779525
E04550,19441.52,INVOICE_OVERDUE,Bank_A,E42,P016,UPI,ALTERNATE_PAYMENT,0.71467847,13894.435696530343
E02703,15740.78,SUBSCRIPTION_FAILED,Bank_A,E42,P018,UPI,ALTERNATE_PAYMENT,0.8826054,13892.897016738654
E02693,21077.66,PAYMENT_FAILED,Bank_C,E17,P020,WALLET,RETRY_PAYMENT,0.659116,13892.623575396537
E03492,20620.96,PAYMENT_FAILED,Bank_B,E11,P005,WALLET,RETRY_PAYMENT,0.67370105,13892.36236064911
E01938,21351.09,PAYMENT_FAILED,Bank_D,E23,P015,CARD,RETRY_PAYMENT,0.65056723,13890.319554843307
E02935,21729.8,SUBSCRIPTION_FAILED,Bank_B,E17,P007,NETBANKING,ALTERNATE_PAYMENT,0.6392249,13890.228947234153
E02615,24561.6,INVOICE_OVERDUE,Bank_B,E23,P006,UPI,SEND_REMINDER,0.56531465,13885.032320594786
E03919,22756.42,CHECKOUT_ABANDONED,Bank_B,E11,P018,WALLET,SEND_REMINDER,0.61011606,13884.057413612603
E03195,24924.18,INVOICE_OVERDUE,Bank_B,E17,P009,CARD,SEND_REMINDER,0.5570229,13883.339751298428
E01896,17881.12,PAYMENT_FAILED,Bank_A,E42,P009,UPI,ALTERNATE_PAYMENT,0.7760571,13876.7705635643
E00265,23739.93,CHECKOUT_ABANDONED,Bank_A,E11,P013,NETBANKING,SEND_REMINDER,0.5844783,13875.474372248054
E04627,22323.09,PAYMENT_FAILED,Bank_C,E42,P015,NETBANKING,ALTERNATE_PAYMENT,0.6215538,13875.000940607786
E04131,15554.91,SUBSCRIPTION_FAILED,Bank_A,E42,P017,NETBANKING,ALTERNATE_PAYMENT,0.8918073,13871.982564690114
E04401,19408.86,INVOICE_OVERDUE,Bank_A,E42,P010,UPI,ALTERNATE_PAYMENT,0.714651,13870.560986187458
E03456,20865.21,PAYMENT_FAILED,Bank_C,E17,P008,NETBANKING,RETRY_PAYMENT,0.6646988,13869.079622742533
E00735,21189.34,SUBSCRIPTION_FAILED,Bank_B,E11,P013,WALLET,ALTERNATE_PAYMENT,0.6543993,13866.28875025034
E04397,22613.97,SUBSCRIPTION_FAILED,Bank_C,E23,P018,CARD,ALTERNATE_PAYMENT,0.61309296,13864.465780389906
E02195,15714.9,SUBSCRIPTION_FAILED,Bank_A,E42,P012,NETBANKING,ALTERNATE_PAYMENT,0.8821051,13862.193625760077
E02146,21550.4,SUBSCRIPTION_FAILED,Bank_B,E17,P013,UPI,ALTERNATE_PAYMENT,0.64286494,13853.996657943726
E04964,24750.88,SUBSCRIPTION_FAILED,Bank_A,E11,P006,WALLET,ALTERNATE_PAYMENT,0.5593861,13845.29760468483
E00276,21262.14,SUBSCRIPTION_FAILED,Bank_C,E11,P002,CARD,ALTERNATE_PAYMENT,0.6509625,13840.85521360159
E00330,16118.98,SUBSCRIPTION_FAILED,Bank_A,E42,P004,WALLET,ALTERNATE_PAYMENT,0.8580953,13831.620789825916
E03657,15629.3,SUBSCRIPTION_FAILED,Bank_A,E42,P011,NETBANKING,ALTERNATE_PAYMENT,0.8849567,13831.25402468443
E00572,24335.57,PAYMENT_FAILED,Bank_C,E23,P002,WALLET,RETRY_PAYMENT,0.5681742,13826.842611561417
E02351,23693.2,PAYMENT_FAILED,Bank_A,E17,P012,UPI,RETRY_PAYMENT,0.583448,13823.74998304844
E04045,18014.85,SUBSCRIPTION_FAILED,Bank_D,E42,P010,UPI,ALTERNATE_PAYMENT,0.7671205,13819.560388809441
E02795,24873.87,INVOICE_OVERDUE,Bank_B,E11,P017,WALLET,ALTERNATE_PAYMENT,0.55555093,13818.70168294072
E02650,21771.27,CHECKOUT_ABANDONED,Bank_B,E11,P002,CARD,SEND_REMINDER,0.634139,13806.011416345238
E04525,22287.67,PAYMENT_FAILED,Bank_B,E17,P009,WALLET,RETRY_PAYMENT,0.6189933,13795.918008522985
E01655,15714.52,SUBSCRIPTION_FAILED,Bank_A,E42,P014,NETBANKING,ALTERNATE_PAYMENT,0.8774938,13789.393850061893
E00482,20670.86,PAYMENT_FAILED,Bank_B,E17,P005,NETBANKING,RETRY_PAYMENT,0.66701335,13787.739517046213
E01944,20753.75,PAYMENT_FAILED,Bank_B,E17,P001,UPI,RETRY_PAYMENT,0.66425407,13785.762891322374
E04917,24581.29,CHECKOUT_ABANDONED,Bank_B,E23,P005,CARD,SEND_REMINDER,0.5606622,13781.800375747085
E04926,21806.15,PAYMENT_FAILED,Bank_D,E11,P012,WALLET,RETRY_PAYMENT,0.6319861,13781.183293285967
E03879,18142.85,CHECKOUT_ABANDONED,Bank_A,E42,P003,UPI,ALTERNATE_PAYMENT,0.7592574,13775.092687681316
E04399,23698.55,SUBSCRIPTION_FAILED,Bank_D,E17,P003,CARD,ALTERNATE_PAYMENT,0.581172,13772.933450365066
E03629,24915.3,CHECKOUT_ABANDONED,Bank_D,E23,P009,CARD,SEND_REMINDER,0.5525335,13766.538095605372
E00993,18833.98,INVOICE_OVERDUE,Bank_A,E42,P011,CARD,ALTERNATE_PAYMENT,0.7309352,13766.41923849821
E04696,23886.92,SUBSCRIPTION_FAILED,Bank_A,E17,P020,WALLET,ALTERNATE_PAYMENT,0.57587945,13755.986461977958
E03504,15453.84,SUBSCRIPTION_FAILED,Bank_A,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0.88999104,13753.779210834504
E00231,18283.77,CHECKOUT_ABANDONED,Bank_A,E42,P001,WALLET,ALTERNATE_PAYMENT,0.7518788,13747.179010654092
E03835,17697.37,PAYMENT_FAILED,Bank_A,E42,P009,NETBANKING,ALTERNATE_PAYMENT,0.7766447,13744.568733472823
E03469,15545.97,SUBSCRIPTION_FAILED,Bank_A,E42,P007,WALLET,ALTERNATE_PAYMENT,0.8841035,13744.246130356192
E02355,17891.11,SUBSCRIPTION_FAILED,Bank_C,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.76809245,13742.026575376392
E04009,17850.48,CHECKOUT_ABANDONED,Bank_A,E42,P009,WALLET,ALTERNATE_PAYMENT,0.76976526,13740.67933968544
E02957,21079.43,SUBSCRIPTION_FAILED,Bank_C,E23,P011,CARD,ALTERNATE_PAYMENT,0.65175617,13738.648508025408
E03332,24577.44,PAYMENT_FAILED,Bank_C,E42,P003,UPI,ALTERNATE_PAYMENT,0.5588367,13734.775427970886
E02307,17538.64,CHECKOUT_ABANDONED,Bank_A,E42,P020,NETBANKING,ALTERNATE_PAYMENT,0.78289926,13730.988286542892
E03685,23835.74,CHECKOUT_ABANDONED,Bank_B,E17,P014,WALLET,SEND_REMINDER,0.5756718,13721.563160169126
E01414,24083.72,INVOICE_OVERDUE,Bank_B,E17,P018,WALLET,SEND_REMINDER,0.5696993,13720.478122291566
E02287,17961.17,SUBSCRIPTION_FAILED,Bank_B,E42,P006,WALLET,ALTERNATE_PAYMENT,0.7638365,13719.39728310704
E02851,22626.68,SUBSCRIPTION_FAILED,Bank_D,E17,P012,WALLET,ALTERNATE_PAYMENT,0.6063304,13719.243816165925
E01324,22599.38,PAYMENT_FAILED,Bank_B,E42,P014,CARD,ALTERNATE_PAYMENT,0.60683095,13714.003337676526
E00397,15632.82,SUBSCRIPTION_FAILED,Bank_A,E42,P002,WALLET,ALTERNATE_PAYMENT,0.87628657,13698.830158721208
E01717,15533.14,SUBSCRIPTION_FAILED,Bank_A,E42,P006,NETBANKING,ALTERNATE_PAYMENT,0.88179016,13696.970023498534
E00829,18204.19,PAYMENT_FAILED,Bank_A,E42,P013,WALLET,ALTERNATE_PAYMENT,0.7522011,13693.211384391783
E01850,20945.22,SUBSCRIPTION_FAILED,Bank_A,E23,P010,UPI,ALTERNATE_PAYMENT,0.6537376,13692.677950998546
E03642,20866.48,PAYMENT_FAILED,Bank_B,E17,P016,UPI,RETRY_PAYMENT,0.6561946,13692.472066349983
E02572,23133.48,CHECKOUT_ABANDONED,Bank_C,E17,P016,NETBANKING,SEND_REMINDER,0.59163743,13686.632713730334
E03243,22773.34,CHECKOUT_ABANDONED,Bank_B,E17,P006,UPI,SEND_REMINDER,0.60079527,13682.114931612015
E02798,21809.42,CHECKOUT_ABANDONED,Bank_B,E23,P004,CARD,SEND_REMINDER,0.6271348,13677.4462488842
E02850,15791.44,SUBSCRIPTION_FAILED,Bank_A,E42,P019,WALLET,ALTERNATE_PAYMENT,0.8660737,13676.551305093766
E00087,18141.93,CHECKOUT_ABANDONED,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.7537888,13675.184167774916
E01963,21356.62,SUBSCRIPTION_FAILED,Bank_B,E11,P003,CARD,ALTERNATE_PAYMENT,0.6400341,13668.964624035358
E02512,21074.95,PAYMENT_FAILED,Bank_C,E11,P020,NETBANKING,RETRY_PAYMENT,0.64857805,13668.74992747903
E03276,20039.98,SUBSCRIPTION_FAILED,Bank_B,E11,P001,UPI,ALTERNATE_PAYMENT,0.681676,13660.7728163898
E01820,18202.44,PAYMENT_FAILED,Bank_A,E42,P010,UPI,ALTERNATE_PAYMENT,0.7504343,13659.734945483207
E01666,21700.71,CHECKOUT_ABANDONED,Bank_D,E42,P002,UPI,ALTERNATE_PAYMENT,0.6293152,13656.586598841548
E01873,20825.32,PAYMENT_FAILED,Bank_D,E23,P010,UPI,RETRY_PAYMENT,0.6557523,13656.251513562202
E03081,23893.25,CHECKOUT_ABANDONED,Bank_C,E11,P006,WALLET,SEND_REMINDER,0.5711814,13647.380380064249
E01504,18094.65,PAYMENT_FAILED,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,0.7541114,13645.382010251285
E01204,20820.67,SUBSCRIPTION_FAILED,Bank_D,E11,P012,CARD,ALTERNATE_PAYMENT,0.6552603,13642.95898005247
E00986,22129.49,PAYMENT_FAILED,Bank_C,E42,P019,NETBANKING,ALTERNATE_PAYMENT,0.6164484,13641.68875653267
E02103,15573.24,SUBSCRIPTION_FAILED,Bank_A,E42,P009,WALLET,ALTERNATE_PAYMENT,0.87586826,13640.106634762287
E00912,18617.69,INVOICE_OVERDUE,Bank_A,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.7323816,13635.253260228634
E04033,21927.98,PAYMENT_FAILED,Bank_B,E42,P005,UPI,ALTERNATE_PAYMENT,0.6213918,13625.866375417709
E03870,18024.36,PAYMENT_FAILED,Bank_A,E42,P007,WALLET,ALTERNATE_PAYMENT,0.75558853,13618.99970352173
E02576,20870.72,PAYMENT_FAILED,Bank_D,E11,P007,WALLET,RETRY_PAYMENT,0.65234333,13614.875042057038
E03871,22881.14,INVOICE_OVERDUE,Bank_B,E42,P002,WALLET,ALTERNATE_PAYMENT,0.59480995,13609.929725569486
E02603,18457.77,INVOICE_OVERDUE,Bank_A,E42,P020,UPI,ALTERNATE_PAYMENT,0.73724335,13607.868268076778
E04171,21184.22,SUBSCRIPTION_FAILED,Bank_D,E23,P008,NETBANKING,ALTERNATE_PAYMENT,0.64234245,13607.523738739492
E01997,15272.33,SUBSCRIPTION_FAILED,Bank_A,E42,P015,UPI,ALTERNATE_PAYMENT,0.89088976,13605.962466865778
E00784,23218.74,CHECKOUT_ABANDONED,Bank_C,E11,P013,NETBANKING,SEND_REMINDER,0.5858239,13602.092670056822
E04223,18904.93,PAYMENT_FAILED,Bank_A,E42,P018,CARD,ALTERNATE_PAYMENT,0.71921724,13596.751592313647
E03596,23898.58,CHECKOUT_ABANDONED,Bank_A,E11,P014,WALLET,SEND_REMINDER,0.5687793,13593.017357774974
E03101,19108.67,INVOICE_OVERDUE,Bank_A,E42,P013,UPI,ALTERNATE_PAYMENT,0.7112903,13591.811614845394
E04821,23794.32,CHECKOUT_ABANDONED,Bank_C,E11,P007,UPI,SEND_REMINDER,0.5710351,13587.39159389019
E04366,24446.58,SUBSCRIPTION_FAILED,Bank_A,E17,P015,NETBANKING,ALTERNATE_PAYMENT,0.5557424,13586.000625479222
E00352,23488.76,CHECKOUT_ABANDONED,Bank_A,E17,P008,UPI,SEND_REMINDER,0.57833683,13584.415114302634
E01926,19555.1,SUBSCRIPTION_FAILED,Bank_B,E11,P017,CARD,ALTERNATE_PAYMENT,0.69463164,13583.591107934712
E00608,21423.02,SUBSCRIPTION_FAILED,Bank_A,E11,P020,WALLET,ALTERNATE_PAYMENT,0.6335529,13572.616638367177
E02882,23134.16,CHECKOUT_ABANDONED,Bank_C,E42,P010,UPI,ALTERNATE_PAYMENT,0.58657116,13569.830996928215
E02255,21667.63,PAYMENT_FAILED,Bank_C,E17,P012,WALLET,RETRY_PAYMENT,0.625979,13563.481496068836
E04010,21950.31,SUBSCRIPTION_FAILED,Bank_C,E11,P017,WALLET,ALTERNATE_PAYMENT,0.6175082,13554.495824639798
E00945,18666.14,INVOICE_OVERDUE,Bank_A,E42,P007,CARD,ALTERNATE_PAYMENT,0.7260142,13551.882640813588
E04196,18503.35,CHECKOUT_ABANDONED,Bank_A,E42,P014,NETBANKING,ALTERNATE_PAYMENT,0.7318388,13541.469873803853
E01790,22048.74,INVOICE_OVERDUE,Bank_B,E11,P017,WALLET,SEND_REMINDER,0.61401594,13538.277747495176
E00711,24667.83,INVOICE_OVERDUE,Bank_D,E17,P016,CARD,SEND_REMINDER,0.54856205,13531.83539053917
E04411,22076.9,PAYMENT_FAILED,Bank_D,E42,P001,NETBANKING,ALTERNATE_PAYMENT,0.61287516,13530.383698290587
E03039,21720.6,INVOICE_OVERDUE,Bank_B,E17,P002,CARD,SEND_REMINDER,0.622582,13522.854988324641
E03350,19986.49,SUBSCRIPTION_FAILED,Bank_A,E17,P007,CARD,ALTERNATE_PAYMENT,0.676574,13522.339320881369
E01402,23351.76,INVOICE_OVERDUE,Bank_C,E23,P001,WALLET,SEND_REMINDER,0.57885283,13517.232415595054
E02220,18181.59,CHECKOUT_ABANDONED,Bank_A,E42,P004,UPI,ALTERNATE_PAYMENT,0.7433607,13515.479437206388
E00860,18579.75,SUBSCRIPTION_FAILED,Bank_A,E11,P003,CARD,ALTERNATE_PAYMENT,0.72731537,13513.337676420808
E00527,22825.93,INVOICE_OVERDUE,Bank_A,E11,P001,WALLET,SEND_REMINDER,0.5920056,13513.078624104262
E04103,20988.83,SUBSCRIPTION_FAILED,Bank_D,E11,P016,CARD,ALTERNATE_PAYMENT,0.64378166,13512.223860569002
E01360,15315.96,SUBSCRIPTION_FAILED,Bank_A,E42,P012,NETBANKING,ALTERNATE_PAYMENT,0.8822004,13511.74634321451
E03990,20283.71,SUBSCRIPTION_FAILED,Bank_A,E17,P011,CARD,ALTERNATE_PAYMENT,0.66612273,13511.44037195146
E04056,18907.87,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.71449876,13509.649637401104
E01540,20600.68,SUBSCRIPTION_FAILED,Bank_A,E17,P017,WALLET,ALTERNATE_PAYMENT,0.6556087,13505.985314638614
E04121,18896.02,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.71449876,13501.182827115059
E01260,19371.08,INVOICE_OVERDUE,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,0.6968219,13498.193313512804
E00900,21367.27,INVOICE_OVERDUE,Bank_D,E42,P013,NETBANKING,ALTERNATE_PAYMENT,0.631557,13494.648677906991
E02559,22263.5,SUBSCRIPTION_FAILED,Bank_C,E17,P011,UPI,ALTERNATE_PAYMENT,0.6060366,13492.495920926332
E01403,20304.83,PAYMENT_FAILED,Bank_B,E11,P020,WALLET,RETRY_PAYMENT,0.66440314,13490.592820230127
E04652,18716.41,PAYMENT_FAILED,Bank_A,E42,P018,WALLET,ALTERNATE_PAYMENT,0.7198299,13472.631855977774
E04564,18927.34,INVOICE_OVERDUE,Bank_A,E42,P013,UPI,ALTERNATE_PAYMENT,0.71176755,13471.866500885486
E04109,18183.64,CHECKOUT_ABANDONED,Bank_A,E42,P018,CARD,ALTERNATE_PAYMENT,0.7407654,13469.811226775646
E01665,21869.25,SUBSCRIPTION_FAILED,Bank_D,E23,P020,NETBANKING,ALTERNATE_PAYMENT,0.6158455,13468.079231992364
E03907,24777.66,INVOICE_OVERDUE,Bank_C,E42,P006,UPI,ALTERNATE_PAYMENT,0.5431857,13458.870861711503
E01935,17285.6,SUBSCRIPTION_FAILED,Bank_D,E42,P007,NETBANKING,ALTERNATE_PAYMENT,0.77825904,13452.674443244932
E01752,19894.24,PAYMENT_FAILED,Bank_D,E11,P014,CARD,RETRY_PAYMENT,0.67609894,13450.474630947114
E02065,23828.51,INVOICE_OVERDUE,Bank_C,E11,P020,UPI,SEND_REMINDER,0.56434584,13447.520411820411
E02444,19957.13,PAYMENT_FAILED,Bank_C,E17,P018,CARD,RETRY_PAYMENT,0.6737403,13445.923299331069
E04405,19706.12,SUBSCRIPTION_FAILED,Bank_A,E11,P014,WALLET,ALTERNATE_PAYMENT,0.6821779,13443.079583735465
E00802,18500.54,INVOICE_OVERDUE,Bank_A,E42,P015,UPI,ALTERNATE_PAYMENT,0.7265451,13441.476600060463
E02438,20963.82,SUBSCRIPTION_FAILED,Bank_D,E17,P003,WALLET,ALTERNATE_PAYMENT,0.6411273,13440.47706987977
E00655,23619.13,INVOICE_OVERDUE,Bank_C,E17,P004,NETBANKING,SEND_REMINDER,0.56899875,13439.255541142822
E01590,24342.3,INVOICE_OVERDUE,Bank_B,E42,P008,NETBANKING,ALTERNATE_PAYMENT,0.55205685,13438.333435481787
E00901,23887.56,INVOICE_OVERDUE,Bank_B,E17,P016,UPI,SEND_REMINDER,0.5623976,13434.306395230295
E01242,23010.38,PAYMENT_FAILED,Bank_C,E42,P004,UPI,ALTERNATE_PAYMENT,0.58367,13430.46895718813
E04015,18167.5,SUBSCRIPTION_FAILED,Bank_B,E42,P016,NETBANKING,ALTERNATE_PAYMENT,0.7392196,13429.772190600634
E00658,21074.61,SUBSCRIPTION_FAILED,Bank_C,E23,P009,CARD,ALTERNATE_PAYMENT,0.6368536,13421.440735119582
E01789,15438.72,SUBSCRIPTION_FAILED,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.86927354,13420.470839309692
E04942,22732.26,CHECKOUT_ABANDONED,Bank_B,E42,P015,CARD,ALTERNATE_PAYMENT,0.59029573,13418.756057199238
E00182,24250.82,PAYMENT_FAILED,Bank_B,E42,P005,NETBANKING,ALTERNATE_PAYMENT,0.552965,13409.854326525927
E03025,23336.76,INVOICE_OVERDUE,Bank_C,E23,P006,CARD,SEND_REMINDER,0.5745678,13408.550730972289
E03706,19416.76,SUBSCRIPTION_FAILED,Bank_A,E11,P014,NETBANKING,ALTERNATE_PAYMENT,0.69048613,13407.003529703616
E00121,21020.87,SUBSCRIPTION_FAILED,Bank_C,E17,P003,UPI,ALTERNATE_PAYMENT,0.63750416,13400.892080315947
E03656,23813.29,CHECKOUT_ABANDONED,Bank_A,E23,P006,WALLET,SEND_REMINDER,0.5625292,13395.67112251878
E03211,18157.83,SUBSCRIPTION_FAILED,Bank_D,E42,P020,NETBANKING,ALTERNATE_PAYMENT,0.73759234,13393.07631022811
E01337,18132.58,CHECKOUT_ABANDONED,Bank_A,E42,P013,UPI,ALTERNATE_PAYMENT,0.7383413,13388.032179616692
E01049,18195.91,INVOICE_OVERDUE,Bank_A,E42,P001,NETBANKING,ALTERNATE_PAYMENT,0.7355598,13384.180304876565
E03453,22906.81,CHECKOUT_ABANDONED,Bank_C,E11,P015,NETBANKING,SEND_REMINDER,0.5842761,13383.901155117752
