event_id,customer_id,amount,event_type,bank,error_code,product_id,payment_method,intervention,recovered
E00294,C0621,15470.36,SUBSCRIPTION_FAILED,Bank_A,E42,P013,WALLET,ALTERNATE_PAYMENT,0
E00295,C0630,20464.32,SUBSCRIPTION_FAILED,Bank_C,E17,P014,WALLET,RETRY_PAYMENT,0
E00295,C0630,20464.32,SUBSCRIPTION_FAILED,Bank_C,E17,P014,WALLET,SEND_REMINDER,0
E00295,C0630,20464.32,SUBSCRIPTION_FAILED,Bank_C,E17,P014,WALLET,ALTERNATE_PAYMENT,0
E00296,C0364,589.91,SUBSCRIPTION_FAILED,Bank_A,E42,P008,NETBANKING,RETRY_PAYMENT,0
E00296,C0364,589.91,SUBSCRIPTION_FAILED,Bank_A,E42,P008,NETBANKING,SEND_REMINDER,0
E00296,C0364,589.91,SUBSCRIPTION_FAILED,Bank_A,E42,P008,NETBANKING,ALTERNATE_PAYMENT,1
E00297,C0764,10359.55,PAYMENT_FAILED,Bank_C,E42,P001,WALLET,RETRY_PAYMENT,0
E00297,C0764,10359.55,PAYMENT_FAILED,Bank_C,E42,P001,WALLET,SEND_REMINDER,0
E00297,C0764,10359.55,PAYMENT_FAILED,Bank_C,E42,P001,WALLET,ALTERNATE_PAYMENT,1
E00298,C0044,22364.42,SUBSCRIPTION_FAILED,Bank_D,E23,P012,CARD,RETRY_PAYMENT,0
E00298,C0044,22364.42,SUBSCRIPTION_FAILED,Bank_D,E23,P012,CARD,SEND_REMINDER,1
E00298,C0044,22364.42,SUBSCRIPTION_FAILED,Bank_D,E23,P012,CARD,ALTERNATE_PAYMENT,1
E00299,C0509,10868.19,SUBSCRIPTION_FAILED,Bank_C,E42,P016,WALLET,RETRY_PAYMENT,0
E00299,C0509,10868.19,SUBSCRIPTION_FAILED,Bank_C,E42,P016,WALLET,SEND_REMINDER,1
E00299,C0509,10868.19,SUBSCRIPTION_FAILED,Bank_C,E42,P016,WALLET,ALTERNATE_PAYMENT,1
E00300,C0615,7582.14,SUBSCRIPTION_FAILED,Bank_C,E11,P013,UPI,RETRY_PAYMENT,1
E00300,C0615,7582.14,SUBSCRIPTION_FAILED,Bank_C,E11,P013,UPI,SEND_REMINDER,0
E00300,C0615,7582.14,SUBSCRIPTION_FAILED,Bank_C,E11,P013,UPI,ALTERNATE_PAYMENT,0
E00301,C0696,20637.44,SUBSCRIPTION_FAILED,Bank_C,E42,P003,WALLET,RETRY_PAYMENT,0
E00301,C0696,20637.44,SUBSCRIPTION_FAILED,Bank_C,E42,P003,WALLET,SEND_REMINDER,1
E00301,C0696,20637.44,SUBSCRIPTION_FAILED,Bank_C,E42,P003,WALLET,ALTERNATE_PAYMENT,0
E00302,C0387,24977.31,PAYMENT_FAILED,Bank_A,E42,P018,NETBANKING,RETRY_PAYMENT,0
E00302,C0387,24977.31,PAYMENT_FAILED,Bank_A,E42,P018,NETBANKING,SEND_REMINDER,1
E00302,C0387,24977.31,PAYMENT_FAILED,Bank_A,E42,P018,NETBANKING,ALTERNATE_PAYMENT,0
E00303,C0528,4889.03,SUBSCRIPTION_FAILED,Bank_A,E11,P012,WALLET,RETRY_PAYMENT,0
E00303,C0528,4889.03,SUBSCRIPTION_FAILED,Bank_A,E11,P012,WALLET,SEND_REMINDER,1
E00303,C0528,4889.03,SUBSCRIPTION_FAILED,Bank_A,E11,P012,WALLET,ALTERNATE_PAYMENT,0
E00304,C0204,17643.5,INVOICE_OVERDUE,Bank_A,E42,P015,CARD,RETRY_PAYMENT,0
E00304,C0204,17643.5,INVOICE_OVERDUE,Bank_A,E42,P015,CARD,SEND_REMINDER,1
E00304,C0204,17643.5,INVOICE_OVERDUE,Bank_A,E42,P015,CARD,ALTERNATE_PAYMENT,1
E00305,C0686,708.09,SUBSCRIPTION_FAILED,Bank_A,E11,P005,CARD,RETRY_PAYMENT,1
E00305,C0686,708.09,SUBSCRIPTION_FAILED,Bank_A,E11,P005,CARD,SEND_REMINDER,0
E00305,C0686,708.09,SUBSCRIPTION_FAILED,Bank_A,E11,P005,CARD,ALTERNATE_PAYMENT,1
E00306,C0272,13769.54,INVOICE_OVERDUE,Bank_C,E17,P014,NETBANKING,RETRY_PAYMENT,0
E00306,C0272,13769.54,INVOICE_OVERDUE,Bank_C,E17,P014,NETBANKING,SEND_REMINDER,1
E00306,C0272,13769.54,INVOICE_OVERDUE,Bank_C,E17,P014,NETBANKING,ALTERNATE_PAYMENT,1
E00307,C0228,13390.69,INVOICE_OVERDUE,Bank_B,E17,P008,WALLET,RETRY_PAYMENT,1
E00307,C0228,13390.69,INVOICE_OVERDUE,Bank_B,E17,P008,WALLET,SEND_REMINDER,0
E00307,C0228,13390.69,INVOICE_OVERDUE,Bank_B,E17,P008,WALLET,ALTERNATE_PAYMENT,0
E00308,C0444,19368.07,CHECKOUT_ABANDONED,Bank_A,E42,P015,WALLET,RETRY_PAYMENT,1
E00308,C0444,19368.07,CHECKOUT_ABANDONED,Bank_A,E42,P015,WALLET,SEND_REMINDER,1
E00308,C0444,19368.07,CHECKOUT_ABANDONED,Bank_A,E42,P015,WALLET,ALTERNATE_PAYMENT,1
E00309,C0305,22857.13,PAYMENT_FAILED,Bank_A,E42,P008,UPI,RETRY_PAYMENT,0
E00309,C0305,22857.13,PAYMENT_FAILED,Bank_A,E42,P008,UPI,SEND_REMINDER,1
E00309,C0305,22857.13,PAYMENT_FAILED,Bank_A,E42,P008,UPI,ALTERNATE_PAYMENT,1
E00310,C0560,10292.74,PAYMENT_FAILED,Bank_D,E23,P013,UPI,RETRY_PAYMENT,1
E00310,C0560,10292.74,PAYMENT_FAILED,Bank_D,E23,P013,UPI,SEND_REMINDER,0
E00310,C0560,10292.74,PAYMENT_FAILED,Bank_D,E23,P013,UPI,ALTERNATE_PAYMENT,0
E00311,C0096,2276.99,INVOICE_OVERDUE,Bank_C,E17,P019,CARD,RETRY_PAYMENT,1
E00311,C0096,2276.99,INVOICE_OVERDUE,Bank_C,E17,P019,CARD,SEND_REMINDER,0
E00311,C0096,2276.99,INVOICE_OVERDUE,Bank_C,E17,P019,CARD,ALTERNATE_PAYMENT,1
E00312,C0831,12086.33,INVOICE_OVERDUE,Bank_D,E17,P004,WALLET,RETRY_PAYMENT,1
E00312,C0831,12086.33,INVOICE_OVERDUE,Bank_D,E17,P004,WALLET,SEND_REMINDER,0
E00312,C0831,12086.33,INVOICE_OVERDUE,Bank_D,E17,P004,WALLET,ALTERNATE_PAYMENT,1
E00313,C0841,8782.43,SUBSCRIPTION_FAILED,Bank_A,E42,P010,NETBANKING,RETRY_PAYMENT,0
E00313,C0841,8782.43,SUBSCRIPTION_FAILED,Bank_A,E42,P010,NETBANKING,SEND_REMINDER,0
E00313,C0841,8782.43,SUBSCRIPTION_FAILED,Bank_A,E42,P010,NETBANKING,ALTERNATE_PAYMENT,1
E00314,C0970,5319.47,CHECKOUT_ABANDONED,Bank_D,E23,P003,WALLET,RETRY_PAYMENT,1
E00314,C0970,5319.47,CHECKOUT_ABANDONED,Bank_D,E23,P003,WALLET,SEND_REMINDER,1
E00314,C0970,5319.47,CHECKOUT_ABANDONED,Bank_D,E23,P003,WALLET,ALTERNATE_PAYMENT,1
E00315,C0072,11631.73,PAYMENT_FAILED,Bank_D,E23,P019,WALLET,RETRY_PAYMENT,0
E00315,C0072,11631.73,PAYMENT_FAILED,Bank_D,E23,P019,WALLET,SEND_REMINDER,0
E00315,C0072,11631.73,PAYMENT_FAILED,Bank_D,E23,P019,WALLET,ALTERNATE_PAYMENT,1
E00316,C0148,19389.89,PAYMENT_FAILED,Bank_D,E11,P020,CARD,RETRY_PAYMENT,0
E00316,C0148,19389.89,PAYMENT_FAILED,Bank_D,E11,P020,CARD,SEND_REMINDER,1
E00316,C0148,19389.89,PAYMENT_FAILED,Bank_D,E11,P020,CARD,ALTERNATE_PAYMENT,0
E00317,C0688,5332.94,INVOICE_OVERDUE,Bank_B,E17,P010,NETBANKING,RETRY_PAYMENT,0
E00317,C0688,5332.94,INVOICE_OVERDUE,Bank_B,E17,P010,NETBANKING,SEND_REMINDER,0
E00317,C0688,5332.94,INVOICE_OVERDUE,Bank_B,E17,P010,NETBANKING,ALTERNATE_PAYMENT,0
E00318,C0365,18326.29,PAYMENT_FAILED,Bank_C,E42,P011,WALLET,RETRY_PAYMENT,1
E00318,C0365,18326.29,PAYMENT_FAILED,Bank_C,E42,P011,WALLET,SEND_REMINDER,1
E00318,C0365,18326.29,PAYMENT_FAILED,Bank_C,E42,P011,WALLET,ALTERNATE_PAYMENT,1
E00319,C0017,1121.22,CHECKOUT_ABANDONED,Bank_D,E23,P013,CARD,RETRY_PAYMENT,1
E00319,C0017,1121.22,CHECKOUT_ABANDONED,Bank_D,E23,P013,CARD,SEND_REMINDER,0
E00319,C0017,1121.22,CHECKOUT_ABANDONED,Bank_D,E23,P013,CARD,ALTERNATE_PAYMENT,0
E00320,C0189,12377.62,SUBSCRIPTION_FAILED,Bank_A,E42,P004,NETBANKING,RETRY_PAYMENT,0
E00320,C0189,12377.62,SUBSCRIPTION_FAILED,Bank_A,E42,P004,NETBANKING,SEND_REMINDER,1
E00320,C0189,12377.62,SUBSCRIPTION_FAILED,Bank_A,E42,P004,NETBANKING,ALTERNATE_PAYMENT,1
E00321,C0820,642.1,INVOICE_OVERDUE,Bank_C,E42,P007,UPI,RETRY_PAYMENT,0
E00321,C0820,642.1,INVOICE_OVERDUE,Bank_C,E42,P007,UPI,SEND_REMINDER,1
E00321,C0820,642.1,INVOICE_OVERDUE,Bank_C,E42,P007,UPI,ALTERNATE_PAYMENT,0
E00322,C0652,19098.19,PAYMENT_FAILED,Bank_D,E11,P003,CARD,RETRY_PAYMENT,1
E00322,C0652,19098.19,PAYMENT_FAILED,Bank_D,E11,P003,CARD,SEND_REMINDER,0
E00322,C0652,19098.19,PAYMENT_FAILED,Bank_D,E11,P003,CARD,ALTERNATE_PAYMENT,0
E00323,C0648,24731.31,INVOICE_OVERDUE,Bank_A,E11,P003,UPI,RETRY_PAYMENT,0
E00323,C0648,24731.31,INVOICE_OVERDUE,Bank_A,E11,P003,UPI,SEND_REMINDER,0
E00323,C0648,24731.31,INVOICE_OVERDUE,Bank_A,E11,P003,UPI,ALTERNATE_PAYMENT,0
E00324,C0402,21120.08,CHECKOUT_ABANDONED,Bank_A,E42,P005,WALLET,RETRY_PAYMENT,0
E00324,C0402,21120.08,CHECKOUT_ABANDONED,Bank_A,E42,P005,WALLET,SEND_REMINDER,1
E00324,C0402,21120.08,CHECKOUT_ABANDONED,Bank_A,E42,P005,WALLET,ALTERNATE_PAYMENT,1
E00325,C0682,19591.81,INVOICE_OVERDUE,Bank_D,E11,P017,WALLET,RETRY_PAYMENT,0
E00325,C0682,19591.81,INVOICE_OVERDUE,Bank_D,E11,P017,WALLET,SEND_REMINDER,1
E00325,C0682,19591.81,INVOICE_OVERDUE,Bank_D,E11,P017,WALLET,ALTERNATE_PAYMENT,1
E00326,C0036,21623.37,INVOICE_OVERDUE,Bank_A,E23,P005,UPI,RETRY_PAYMENT,0
E00326,C0036,21623.37,INVOICE_OVERDUE,Bank_A,E23,P005,UPI,SEND_REMINDER,1
E00326,C0036,21623.37,INVOICE_OVERDUE,Bank_A,E23,P005,UPI,ALTERNATE_PAYMENT,0
E00327,C0037,4094.36,CHECKOUT_ABANDONED,Bank_C,E23,P016,UPI,RETRY_PAYMENT,1
E00327,C0037,4094.36,CHECKOUT_ABANDONED,Bank_C,E23,P016,UPI,SEND_REMINDER,1
E00327,C0037,4094.36,CHECKOUT_ABANDONED,Bank_C,E23,P016,UPI,ALTERNATE_PAYMENT,1
E00328,C0531,13099.13,PAYMENT_FAILED,Bank_D,E23,P012,UPI,RETRY_PAYMENT,1
E00328,C0531,13099.13,PAYMENT_FAILED,Bank_D,E23,P012,UPI,SEND_REMINDER,0
E00328,C0531,13099.13,PAYMENT_FAILED,Bank_D,E23,P012,UPI,ALTERNATE_PAYMENT,0
E00329,C0112,19610.08,INVOICE_OVERDUE,Bank_D,E11,P018,UPI,RETRY_PAYMENT,1
E00329,C0112,19610.08,INVOICE_OVERDUE,Bank_D,E11,P018,UPI,SEND_REMINDER,0
E00329,C0112,19610.08,INVOICE_OVERDUE,Bank_D,E11,P018,UPI,ALTERNATE_PAYMENT,1
E00330,C0270,13585.16,SUBSCRIPTION_FAILED,Bank_D,E23,P012,NETBANKING,RETRY_PAYMENT,0
E00330,C0270,13585.16,SUBSCRIPTION_FAILED,Bank_D,E23,P012,NETBANKING,SEND_REMINDER,0
E00330,C0270,13585.16,SUBSCRIPTION_FAILED,Bank_D,E23,P012,NETBANKING,ALTERNATE_PAYMENT,1
E00331,C0256,12493.24,PAYMENT_FAILED,Bank_A,E17,P019,CARD,RETRY_PAYMENT,1
E00331,C0256,12493.24,PAYMENT_FAILED,Bank_A,E17,P019,CARD,SEND_REMINDER,1
E00331,C0256,12493.24,PAYMENT_FAILED,Bank_A,E17,P019,CARD,ALTERNATE_PAYMENT,0
E00332,C0041,18259.65,PAYMENT_FAILED,Bank_B,E17,P003,NETBANKING,RETRY_PAYMENT,0
E00332,C0041,18259.65,PAYMENT_FAILED,Bank_B,E17,P003,NETBANKING,SEND_REMINDER,1
E00332,C0041,18259.65,PAYMENT_FAILED,Bank_B,E17,P003,NETBANKING,ALTERNATE_PAYMENT,1
E00333,C0720,24379.93,CHECKOUT_ABANDONED,Bank_A,E42,P003,CARD,RETRY_PAYMENT,0
E00333,C0720,24379.93,CHECKOUT_ABANDONED,Bank_A,E42,P003,CARD,SEND_REMINDER,0
E00333,C0720,24379.93,CHECKOUT_ABANDONED,Bank_A,E42,P003,CARD,ALTERNATE_PAYMENT,0
E00334,C0019,19639.26,PAYMENT_FAILED,Bank_D,E42,P004,UPI,RETRY_PAYMENT,0
E00334,C0019,19639.26,PAYMENT_FAILED,Bank_D,E42,P004,UPI,SEND_REMINDER,0
E00334,C0019,19639.26,PAYMENT_FAILED,Bank_D,E42,P004,UPI,ALTERNATE_PAYMENT,0
E00335,C0020,5993.52,INVOICE_OVERDUE,Bank_A,E23,P015,CARD,RETRY_PAYMENT,1
E00335,C0020,5993.52,INVOICE_OVERDUE,Bank_A,E23,P015,CARD,SEND_REMINDER,0
E00335,C0020,5993.52,INVOICE_OVERDUE,Bank_A,E23,P015,CARD,ALTERNATE_PAYMENT,1
E00336,C0016,2222.76,PAYMENT_FAILED,Bank_A,E17,P009,UPI,RETRY_PAYMENT,0
E00336,C0016,2222.76,PAYMENT_FAILED,Bank_A,E17,P009,UPI,SEND_REMINDER,0
E00336,C0016,2222.76,PAYMENT_FAILED,Bank_A,E17,P009,UPI,ALTERNATE_PAYMENT,0
E00337,C0273,2978.49,SUBSCRIPTION_FAILED,Bank_D,E23,P005,WALLET,RETRY_PAYMENT,0
E00337,C0273,2978.49,SUBSCRIPTION_FAILED,Bank_D,E23,P005,WALLET,SEND_REMINDER,0
E00337,C0273,2978.49,SUBSCRIPTION_FAILED,Bank_D,E23,P005,WALLET,ALTERNATE_PAYMENT,0
E00338,C0568,21916.93,CHECKOUT_ABANDONED,Bank_A,E42,P019,WALLET,RETRY_PAYMENT,0
E00338,C0568,21916.93,CHECKOUT_ABANDONED,Bank_A,E42,P019,WALLET,SEND_REMINDER,0
E00338,C0568,21916.93,CHECKOUT_ABANDONED,Bank_A,E42,P019,WALLET,ALTERNATE_PAYMENT,0
E00339,C0387,1876.17,INVOICE_OVERDUE,Bank_A,E23,P016,WALLET,RETRY_PAYMENT,0
E00339,C0387,1876.17,INVOICE_OVERDUE,Bank_A,E23,P016,WALLET,SEND_REMINDER,0
E00339,C0387,1876.17,INVOICE_OVERDUE,Bank_A,E23,P016,WALLET,ALTERNATE_PAYMENT,1
E00340,C0114,21322.62,PAYMENT_FAILED,Bank_C,E23,P014,UPI,RETRY_PAYMENT,1
E00340,C0114,21322.62,PAYMENT_FAILED,Bank_C,E23,P014,UPI,SEND_REMINDER,0
E00340,C0114,21322.62,PAYMENT_FAILED,Bank_C,E23,P014,UPI,ALTERNATE_PAYMENT,1
E00341,C0799,12723.45,PAYMENT_FAILED,Bank_B,E11,P002,NETBANKING,RETRY_PAYMENT,1
E00341,C0799,12723.45,PAYMENT_FAILED,Bank_B,E11,P002,NETBANKING,SEND_REMINDER,0
E00341,C0799,12723.45,PAYMENT_FAILED,Bank_B,E11,P002,NETBANKING,ALTERNATE_PAYMENT,1
E00342,C0570,3862.68,SUBSCRIPTION_FAILED,Bank_C,E23,P005,NETBANKING,RETRY_PAYMENT,1
E00342,C0570,3862.68,SUBSCRIPTION_FAILED,Bank_C,E23,P005,NETBANKING,SEND_REMINDER,1
E00342,C0570,3862.68,SUBSCRIPTION_FAILED,Bank_C,E23,P005,NETBANKING,ALTERNATE_PAYMENT,1
E00343,C0539,11080.12,SUBSCRIPTION_FAILED,Bank_D,E23,P003,CARD,RETRY_PAYMENT,0
E00343,C0539,11080.12,SUBSCRIPTION_FAILED,Bank_D,E23,P003,CARD,SEND_REMINDER,0
E00343,C0539,11080.12,SUBSCRIPTION_FAILED,Bank_D,E23,P003,CARD,ALTERNATE_PAYMENT,1
E00344,C0203,5926.6,PAYMENT_FAILED,Bank_A,E23,P004,CARD,RETRY_PAYMENT,0
E00344,C0203,5926.6,PAYMENT_FAILED,Bank_A,E23,P004,CARD,SEND_REMINDER,0
E00344,C0203,5926.6,PAYMENT_FAILED,Bank_A,E23,P004,CARD,ALTERNATE_PAYMENT,0
E00345,C0302,22766.81,INVOICE_OVERDUE,Bank_D,E11,P015,UPI,RETRY_PAYMENT,0
E00345,C0302,22766.81,INVOICE_OVERDUE,Bank_D,E11,P015,UPI,SEND_REMINDER,1
E00345,C0302,22766.81,INVOICE_OVERDUE,Bank_D,E11,P015,UPI,ALTERNATE_PAYMENT,0
E00346,C0078,12944.65,SUBSCRIPTION_FAILED,Bank_A,E17,P005,WALLET,RETRY_PAYMENT,0
E00346,C0078,12944.65,SUBSCRIPTION_FAILED,Bank_A,E17,P005,WALLET,SEND_REMINDER,1
E00346,C0078,12944.65,SUBSCRIPTION_FAILED,Bank_A,E17,P005,WALLET,ALTERNATE_PAYMENT,1
E00347,C0970,2506.34,SUBSCRIPTION_FAILED,Bank_A,E42,P018,WALLET,RETRY_PAYMENT,0
E00347,C0970,2506.34,SUBSCRIPTION_FAILED,Bank_A,E42,P018,WALLET,SEND_REMINDER,0
E00347,C0970,2506.34,SUBSCRIPTION_FAILED,Bank_A,E42,P018,WALLET,ALTERNATE_PAYMENT,1
E00348,C0312,22358.66,SUBSCRIPTION_FAILED,Bank_A,E42,P019,CARD,RETRY_PAYMENT,0
E00348,C0312,22358.66,SUBSCRIPTION_FAILED,Bank_A,E42,P019,CARD,SEND_REMINDER,0
E00348,C0312,22358.66,SUBSCRIPTION_FAILED,Bank_A,E42,P019,CARD,ALTERNATE_PAYMENT,1
E00349,C0116,12726.4,PAYMENT_FAILED,Bank_A,E42,P005,NETBANKING,RETRY_PAYMENT,0
E00349,C0116,12726.4,PAYMENT_FAILED,Bank_A,E42,P005,NETBANKING,SEND_REMINDER,0
E00349,C0116,12726.4,PAYMENT_FAILED,Bank_A,E42,P005,NETBANKING,ALTERNATE_PAYMENT,1
E00350,C0115,6941.46,CHECKOUT_ABANDONED,Bank_A,E17,P002,UPI,RETRY_PAYMENT,1
E00350,C0115,6941.46,CHECKOUT_ABANDONED,Bank_A,E17,P002,UPI,SEND_REMINDER,0
E00350,C0115,6941.46,CHECKOUT_ABANDONED,Bank_A,E17,P002,UPI,ALTERNATE_PAYMENT,1
E00351,C0467,11855.73,INVOICE_OVERDUE,Bank_A,E23,P012,CARD,RETRY_PAYMENT,0
E00351,C0467,11855.73,INVOICE_OVERDUE,Bank_A,E23,P012,CARD,SEND_REMINDER,0
E00351,C0467,11855.73,INVOICE_OVERDUE,Bank_A,E23,P012,CARD,ALTERNATE_PAYMENT,0
E00352,C0246,15463.97,PAYMENT_FAILED,Bank_D,E17,P014,CARD,RETRY_PAYMENT,1
E00352,C0246,15463.97,PAYMENT_FAILED,Bank_D,E17,P014,CARD,SEND_REMINDER,0
E00352,C0246,15463.97,PAYMENT_FAILED,Bank_D,E17,P014,CARD,ALTERNATE_PAYMENT,0
E00353,C0247,11752.04,PAYMENT_FAILED,Bank_A,E42,P001,CARD,RETRY_PAYMENT,0
E00353,C0247,11752.04,PAYMENT_FAILED,Bank_A,E42,P001,CARD,SEND_REMINDER,0
E00353,C0247,11752.04,PAYMENT_FAILED,Bank_A,E42,P001,CARD,ALTERNATE_PAYMENT,1
E00354,C0895,8071.5,CHECKOUT_ABANDONED,Bank_D,E11,P016,WALLET,RETRY_PAYMENT,1
E00354,C0895,8071.5,CHECKOUT_ABANDONED,Bank_D,E11,P016,WALLET,SEND_REMINDER,1
E00354,C0895,8071.5,CHECKOUT_ABANDONED,Bank_D,E11,P016,WALLET,ALTERNATE_PAYMENT,1
E00355,C0921,17662.66,SUBSCRIPTION_FAILED,Bank_A,E11,P012,WALLET,RETRY_PAYMENT,1
E00355,C0921,17662.66,SUBSCRIPTION_FAILED,Bank_A,E11,P012,WALLET,SEND_REMINDER,1
E00355,C0921,17662.66,SUBSCRIPTION_FAILED,Bank_A,E11,P012,WALLET,ALTERNATE_PAYMENT,1
E00356,C0632,23447.99,SUBSCRIPTION_FAILED,Bank_D,E11,P007,UPI,RETRY_PAYMENT,0
E00356,C0632,23447.99,SUBSCRIPTION_FAILED,Bank_D,E11,P007,UPI,SEND_REMINDER,0
E00356,C0632,23447.99,SUBSCRIPTION_FAILED,Bank_D,E11,P007,UPI,ALTERNATE_PAYMENT,1
E00357,C0053,9552.76,INVOICE_OVERDUE,Bank_D,E42,P002,WALLET,RETRY_PAYMENT,0
E00357,C0053,9552.76,INVOICE_OVERDUE,Bank_D,E42,P002,WALLET,SEND_REMINDER,0
E00357,C0053,9552.76,INVOICE_OVERDUE,Bank_D,E42,P002,WALLET,ALTERNATE_PAYMENT,0
E00358,C0253,2989.2,PAYMENT_FAILED,Bank_A,E23,P012,UPI,RETRY_PAYMENT,1
E00358,C0253,2989.2,PAYMENT_FAILED,Bank_A,E23,P012,UPI,SEND_REMINDER,1
E00358,C0253,2989.2,PAYMENT_FAILED,Bank_A,E23,P012,UPI,ALTERNATE_PAYMENT,0
E00359,C0438,14719.67,SUBSCRIPTION_FAILED,Bank_C,E23,P006,CARD,RETRY_PAYMENT,0
E00359,C0438,14719.67,SUBSCRIPTION_FAILED,Bank_C,E23,P006,CARD,SEND_REMINDER,0
E00359,C0438,14719.67,SUBSCRIPTION_FAILED,Bank_C,E23,P006,CARD,ALTERNATE_PAYMENT,1
E00360,C0473,13488.65,PAYMENT_FAILED,Bank_A,E23,P011,WALLET,RETRY_PAYMENT,0
E00360,C0473,13488.65,PAYMENT_FAILED,Bank_A,E23,P011,WALLET,SEND_REMINDER,0
E00360,C0473,13488.65,PAYMENT_FAILED,Bank_A,E23,P011,WALLET,ALTERNATE_PAYMENT,1
E00361,C0420,22432.93,SUBSCRIPTION_FAILED,Bank_D,E23,P002,UPI,RETRY_PAYMENT,1
E00361,C0420,22432.93,SUBSCRIPTION_FAILED,Bank_D,E23,P002,UPI,SEND_REMINDER,1
E00361,C0420,22432.93,SUBSCRIPTION_FAILED,Bank_D,E23,P002,UPI,ALTERNATE_PAYMENT,1
E00362,C0141,19788.67,PAYMENT_FAILED,Bank_A,E42,P014,NETBANKING,RETRY_PAYMENT,0
E00362,C0141,19788.67,PAYMENT_FAILED,Bank_A,E42,P014,NETBANKING,SEND_REMINDER,0
E00362,C0141,19788.67,PAYMENT_FAILED,Bank_A,E42,P014,NETBANKING,ALTERNATE_PAYMENT,1
E00363,C0707,16206.17,INVOICE_OVERDUE,Bank_D,E11,P014,NETBANKING,RETRY_PAYMENT,1
E00363,C0707,16206.17,INVOICE_OVERDUE,Bank_D,E11,P014,NETBANKING,SEND_REMINDER,0
E00363,C0707,16206.17,INVOICE_OVERDUE,Bank_D,E11,P014,NETBANKING,ALTERNATE_PAYMENT,0
E00364,C0703,11317.02,CHECKOUT_ABANDONED,Bank_A,E42,P014,CARD,RETRY_PAYMENT,0
E00364,C0703,11317.02,CHECKOUT_ABANDONED,Bank_A,E42,P014,CARD,SEND_REMINDER,0
E00364,C0703,11317.02,CHECKOUT_ABANDONED,Bank_A,E42,P014,CARD,ALTERNATE_PAYMENT,0
E00365,C0887,5259.53,INVOICE_OVERDUE,Bank_C,E23,P008,WALLET,RETRY_PAYMENT,0
E00365,C0887,5259.53,INVOICE_OVERDUE,Bank_C,E23,P008,WALLET,SEND_REMINDER,0
E00365,C0887,5259.53,INVOICE_OVERDUE,Bank_C,E23,P008,WALLET,ALTERNATE_PAYMENT,0
E00366,C0269,21979.83,SUBSCRIPTION_FAILED,Bank_A,E23,P018,CARD,RETRY_PAYMENT,0
E00366,C0269,21979.83,SUBSCRIPTION_FAILED,Bank_A,E23,P018,CARD,SEND_REMINDER,0
E00366,C0269,21979.83,SUBSCRIPTION_FAILED,Bank_A,E23,P018,CARD,ALTERNATE_PAYMENT,1
E00367,C0331,13183.11,CHECKOUT_ABANDONED,Bank_D,E17,P009,UPI,RETRY_PAYMENT,0
E00367,C0331,13183.11,CHECKOUT_ABANDONED,Bank_D,E17,P009,UPI,SEND_REMINDER,0
E00367,C0331,13183.11,CHECKOUT_ABANDONED,Bank_D,E17,P009,UPI,ALTERNATE_PAYMENT,1
E00368,C0400,9991.93,CHECKOUT_ABANDONED,Bank_A,E23,P015,CARD,RETRY_PAYMENT,0
E00368,C0400,9991.93,CHECKOUT_ABANDONED,Bank_A,E23,P015,CARD,SEND_REMINDER,1
E00368,C0400,9991.93,CHECKOUT_ABANDONED,Bank_A,E23,P015,CARD,ALTERNATE_PAYMENT,0
E00369,C0877,3354.54,INVOICE_OVERDUE,Bank_C,E23,P002,UPI,RETRY_PAYMENT,0
E00369,C0877,3354.54,INVOICE_OVERDUE,Bank_C,E23,P002,UPI,SEND_REMINDER,1
E00369,C0877,3354.54,INVOICE_OVERDUE,Bank_C,E23,P002,UPI,ALTERNATE_PAYMENT,0
E00370,C0225,22769.99,SUBSCRIPTION_FAILED,Bank_B,E17,P001,CARD,RETRY_PAYMENT,1
E00370,C0225,22769.99,SUBSCRIPTION_FAILED,Bank_B,E17,P001,CARD,SEND_REMINDER,0
E00370,C0225,22769.99,SUBSCRIPTION_FAILED,Bank_B,E17,P001,CARD,ALTERNATE_PAYMENT,1
E00371,C0779,8220.52,CHECKOUT_ABANDONED,Bank_A,E42,P012,UPI,RETRY_PAYMENT,0
E00371,C0779,8220.52,CHECKOUT_ABANDONED,Bank_A,E42,P012,UPI,SEND_REMINDER,1
E00371,C0779,8220.52,CHECKOUT_ABANDONED,Bank_A,E42,P012,UPI,ALTERNATE_PAYMENT,1
E00372,C0711,2939.24,SUBSCRIPTION_FAILED,Bank_D,E17,P012,UPI,RETRY_PAYMENT,1
E00372,C0711,2939.24,SUBSCRIPTION_FAILED,Bank_D,E17,P012,UPI,SEND_REMINDER,1
E00372,C0711,2939.24,SUBSCRIPTION_FAILED,Bank_D,E17,P012,UPI,ALTERNATE_PAYMENT,1
E00373,C0316,6115.88,CHECKOUT_ABANDONED,Bank_A,E42,P020,UPI,RETRY_PAYMENT,0
E00373,C0316,6115.88,CHECKOUT_ABANDONED,Bank_A,E42,P020,UPI,SEND_REMINDER,1
E00373,C0316,6115.88,CHECKOUT_ABANDONED,Bank_A,E42,P020,UPI,ALTERNATE_PAYMENT,1
E00374,C0193,13894.94,INVOICE_OVERDUE,Bank_A,E42,P019,UPI,RETRY_PAYMENT,0
E00374,C0193,13894.94,INVOICE_OVERDUE,Bank_A,E42,P019,UPI,SEND_REMINDER,1
