event_id,customer_id,amount,event_type,bank,error_code,product_id,payment_method
E01914,C0254,16214.41,PAYMENT_FAILED,Bank_C,E11,P017,CARD
E01915,C0967,3610.4,SUBSCRIPTION_FAILED,Bank_A,E11,P010,WALLET
E01916,C0044,8114.96,INVOICE_OVERDUE,Bank_D,E17,P015,NETBANKING
E01917,C0033,3804.98,INVOICE_OVERDUE,Bank_D,E17,P009,UPI
E01918,C0371,8537.7,CHECKOUT_ABANDONED,Bank_A,E17,P002,CARD
E01919,C0008,21101.38,INVOICE_OVERDUE,Bank_D,E42,P015,WALLET
E01920,C0936,14571.25,INVOICE_OVERDUE,Bank_D,E17,P013,NETBANKING
E01921,C0510,5135.97,SUBSCRIPTION_FAILED,Bank_C,E42,P003,NETBANKING
E01922,C0098,2773.41,PAYMENT_FAILED,Bank_B,E17,P011,WALLET
E01923,C0638,17544.19,SUBSCRIPTION_FAILED,Bank_C,E17,P006,WALLET
E01924,C0113,12439.98,PAYMENT_FAILED,Bank_B,E42,P015,WALLET
E01925,C0808,18963.97,INVOICE_OVERDUE,Bank_D,E17,P002,UPI
E01926,C0947,24398.05,CHECKOUT_ABANDONED,Bank_D,E17,P017,NETBANKING
E01927,C0965,16572.13,INVOICE_OVERDUE,Bank_A,E23,P008,CARD
E01928,C0432,6600.13,CHECKOUT_ABANDONED,Bank_B,E17,P011,WALLET
E01929,C0200,10322.85,CHECKOUT_ABANDONED,Bank_A,E42,P005,WALLET
E01930,C0761,8843.77,SUBSCRIPTION_FAILED,Bank_A,E42,P004,CARD
E01931,C0176,8694.03,SUBSCRIPTION_FAILED,Bank_D,E23,P003,WALLET
E01932,C0829,2211.22,CHECKOUT_ABANDONED,Bank_C,E11,P013,UPI
E01933,C0526,10379.6,CHECKOUT_ABANDONED,Bank_C,E42,P020,WALLET
E01934,C0457,23456.83,PAYMENT_FAILED,Bank_A,E17,P007,CARD
E01935,C0030,7014.13,SUBSCRIPTION_FAILED,Bank_C,E11,P010,UPI
E01936,C0372,2759.97,CHECKOUT_ABANDONED,Bank_D,E42,P007,NETBANKING
E01937,C0762,8761.9,INVOICE_OVERDUE,Bank_D,E23,P006,CARD
E01938,C0937,24259.9,SUBSCRIPTION_FAILED,Bank_C,E17,P003,WALLET
E01939,C0791,835.93,CHECKOUT_ABANDONED,Bank_B,E11,P016,UPI
E01940,C0718,18487.15,CHECKOUT_ABANDONED,Bank_D,E11,P012,WALLET
E01941,C0102,20883.8,CHECKOUT_ABANDONED,Bank_D,E42,P016,NETBANKING
E01942,C0559,14503.53,PAYMENT_FAILED,Bank_A,E42,P020,CARD
E01943,C0611,22314.82,SUBSCRIPTION_FAILED,Bank_B,E17,P001,NETBANKING
E01944,C0269,8547.37,CHECKOUT_ABANDONED,Bank_A,E23,P005,WALLET
E01945,C0414,2806.37,SUBSCRIPTION_FAILED,Bank_A,E42,P017,WALLET
E01946,C0241,2160.56,PAYMENT_FAILED,Bank_C,E42,P004,WALLET
E01947,C0853,627.58,SUBSCRIPTION_FAILED,Bank_A,E42,P006,WALLET
E01948,C0431,17265.54,CHECKOUT_ABANDONED,Bank_A,E17,P012,UPI
E01949,C0079,11166.37,INVOICE_OVERDUE,Bank_D,E11,P003,NETBANKING
E01950,C0182,9607.75,PAYMENT_FAILED,Bank_B,E11,P005,CARD
E01951,C0973,18582.75,CHECKOUT_ABANDONED,Bank_C,E23,P001,CARD
E01952,C0883,14051.22,PAYMENT_FAILED,Bank_A,E42,P007,WALLET
E01953,C0972,7544.09,SUBSCRIPTION_FAILED,Bank_A,E42,P003,NETBANKING
E01954,C0873,3070.98,INVOICE_OVERDUE,Bank_A,E42,P015,CARD
E01955,C0078,7103.77,INVOICE_OVERDUE,Bank_C,E23,P002,NETBANKING
E01956,C0166,6881.74,SUBSCRIPTION_FAILED,Bank_C,E11,P007,WALLET
E01957,C0800,17859.56,INVOICE_OVERDUE,Bank_B,E42,P001,WALLET
E01958,C0204,22860.81,CHECKOUT_ABANDONED,Bank_B,E23,P018,WALLET
E01959,C0823,15886.19,INVOICE_OVERDUE,Bank_D,E11,P012,NETBANKING
E01960,C0134,4997.48,PAYMENT_FAILED,Bank_D,E42,P007,WALLET
E01961,C0572,12447.85,INVOICE_OVERDUE,Bank_A,E42,P004,NETBANKING
E01962,C0494,4097.42,CHECKOUT_ABANDONED,Bank_A,E42,P018,UPI
E01963,C0132,9190.79,PAYMENT_FAILED,Bank_A,E17,P017,CARD
E01964,C0238,4007.63,INVOICE_OVERDUE,Bank_B,E17,P012,NETBANKING
E01965,C0826,23894.2,SUBSCRIPTION_FAILED,Bank_A,E42,P001,WALLET
E01966,C0096,6062.49,PAYMENT_FAILED,Bank_B,E11,P020,NETBANKING
E01967,C0979,15459.5,INVOICE_OVERDUE,Bank_A,E42,P007,CARD
E01968,C0723,1998.16,SUBSCRIPTION_FAILED,Bank_D,E11,P002,CARD
E01969,C0047,7850.84,PAYMENT_FAILED,Bank_A,E42,P008,UPI
E01970,C0300,23037.01,PAYMENT_FAILED,Bank_C,E23,P012,WALLET
E01971,C0615,16073.37,PAYMENT_FAILED,Bank_A,E42,P009,CARD
E01972,C0845,17461.81,CHECKOUT_ABANDONED,Bank_A,E42,P012,UPI
E01973,C0391,2676.48,INVOICE_OVERDUE,Bank_A,E42,P001,UPI
E01974,C0306,23973.36,SUBSCRIPTION_FAILED,Bank_B,E17,P018,UPI
E01975,C0400,1918.44,INVOICE_OVERDUE,Bank_D,E23,P008,WALLET
E01976,C0694,14487.6,SUBSCRIPTION_FAILED,Bank_C,E17,P010,WALLET
E01977,C0584,23003.35,PAYMENT_FAILED,Bank_B,E11,P012,WALLET
E01978,C0526,10518.16,INVOICE_OVERDUE,Bank_C,E17,P012,UPI
E01979,C0334,9200.87,CHECKOUT_ABANDONED,Bank_C,E11,P012,UPI
E01980,C0313,9181.13,INVOICE_OVERDUE,Bank_B,E23,P014,UPI
E01981,C0018,15256.36,CHECKOUT_ABANDONED,Bank_A,E11,P008,WALLET
E01982,C0125,8049.28,PAYMENT_FAILED,Bank_A,E42,P019,NETBANKING
E01983,C0887,18638.69,SUBSCRIPTION_FAILED,Bank_C,E42,P008,WALLET
E01984,C0270,20673.93,CHECKOUT_ABANDONED,Bank_B,E23,P015,UPI
E01985,C0110,10075.77,PAYMENT_FAILED,Bank_D,E23,P003,NETBANKING
E01986,C0621,24490.91,SUBSCRIPTION_FAILED,Bank_C,E23,P008,CARD
E01987,C0094,14728.79,PAYMENT_FAILED,Bank_D,E23,P005,NETBANKING
E01988,C0570,1478.29,PAYMENT_FAILED,Bank_D,E17,P007,CARD
E01989,C0844,13743.15,SUBSCRIPTION_FAILED,Bank_B,E11,P004,CARD
E01990,C0222,17398.49,CHECKOUT_ABANDONED,Bank_C,E23,P001,CARD
E01991,C0651,10906.82,SUBSCRIPTION_FAILED,Bank_A,E42,P011,NETBANKING
E01992,C0267,15873.7,SUBSCRIPTION_FAILED,Bank_C,E23,P017,NETBANKING
E01993,C0616,22565.99,SUBSCRIPTION_FAILED,Bank_A,E23,P013,CARD
E01994,C0936,18903.44,SUBSCRIPTION_FAILED,Bank_B,E11,P013,CARD
E01995,C0124,20494.56,CHECKOUT_ABANDONED,Bank_B,E17,P018,NETBANKING
E01996,C0778,22788.59,SUBSCRIPTION_FAILED,Bank_B,E17,P011,NETBANKING
E01997,C0686,21556.78,INVOICE_OVERDUE,Bank_C,E17,P009,NETBANKING
E01998,C0265,538.68,SUBSCRIPTION_FAILED,Bank_A,E42,P010,WALLET
E01999,C0145,17675.63,SUBSCRIPTION_FAILED,Bank_A,E42,P013,UPI
E02000,C0715,21743.61,CHECKOUT_ABANDONED,Bank_A,E23,P004,WALLET
E02001,C0721,4945.67,INVOICE_OVERDUE,Bank_A,E17,P004,UPI
E02002,C0415,14523.24,CHECKOUT_ABANDONED,Bank_A,E42,P007,NETBANKING
E02003,C0835,21445.86,INVOICE_OVERDUE,Bank_A,E23,P014,CARD
E02004,C0308,11883.21,SUBSCRIPTION_FAILED,Bank_B,E17,P016,CARD
E02005,C0600,990.17,CHECKOUT_ABANDONED,Bank_A,E42,P007,UPI
E02006,C0154,23838.24,CHECKOUT_ABANDONED,Bank_C,E23,P004,UPI
E02007,C0029,15125.03,CHECKOUT_ABANDONED,Bank_D,E23,P011,NETBANKING
E02008,C0430,12598.59,INVOICE_OVERDUE,Bank_B,E42,P001,CARD
E02009,C0725,2210.28,PAYMENT_FAILED,Bank_D,E23,P020,CARD
E02010,C0226,8516.36,PAYMENT_FAILED,Bank_B,E42,P007,WALLET
E02011,C0412,2685.81,PAYMENT_FAILED,Bank_A,E42,P010,NETBANKING
E02012,C0850,17250.03,INVOICE_OVERDUE,Bank_B,E11,P014,CARD
E02013,C0422,7553.36,SUBSCRIPTION_FAILED,Bank_B,E17,P017,WALLET
E02014,C0610,12073.06,INVOICE_OVERDUE,Bank_A,E42,P020,CARD
E02015,C0272,16628.0,PAYMENT_FAILED,Bank_A,E42,P015,NETBANKING
E02016,C0790,7801.91,SUBSCRIPTION_FAILED,Bank_D,E42,P016,NETBANKING
E02017,C0310,8952.58,PAYMENT_FAILED,Bank_C,E17,P013,CARD
E02018,C0652,22356.62,PAYMENT_FAILED,Bank_C,E17,P001,NETBANKING
E02019,C0764,21908.16,SUBSCRIPTION_FAILED,Bank_B,E23,P006,CARD
E02020,C0300,4808.23,PAYMENT_FAILED,Bank_D,E23,P003,NETBANKING
E02021,C0603,23601.44,SUBSCRIPTION_FAILED,Bank_A,E42,P007,WALLET
E02022,C0231,17070.91,INVOICE_OVERDUE,Bank_D,E42,P014,UPI
E02023,C0731,507.26,SUBSCRIPTION_FAILED,Bank_B,E42,P008,NETBANKING
E02024,C0306,9355.84,INVOICE_OVERDUE,Bank_D,E17,P017,CARD
E02025,C0324,15226.95,INVOICE_OVERDUE,Bank_A,E42,P007,WALLET
E02026,C0020,769.64,SUBSCRIPTION_FAILED,Bank_A,E42,P011,NETBANKING
E02027,C0117,13227.09,SUBSCRIPTION_FAILED,Bank_B,E23,P008,UPI
E02028,C0143,15673.39,INVOICE_OVERDUE,Bank_A,E23,P017,NETBANKING
E02029,C0947,20704.96,CHECKOUT_ABANDONED,Bank_B,E23,P002,CARD
E02030,C0767,5808.39,CHECKOUT_ABANDONED,Bank_A,E42,P015,CARD
E02031,C0045,9196.12,INVOICE_OVERDUE,Bank_A,E42,P020,WALLET
E02032,C0357,23083.06,SUBSCRIPTION_FAILED,Bank_A,E23,P019,WALLET
E02033,C0346,3163.68,SUBSCRIPTION_FAILED,Bank_D,E42,P016,WALLET
E02034,C0383,6858.32,CHECKOUT_ABANDONED,Bank_A,E11,P013,NETBANKING
E02035,C0145,5705.83,PAYMENT_FAILED,Bank_D,E42,P012,WALLET
E02036,C0149,15141.17,INVOICE_OVERDUE,Bank_D,E42,P003,WALLET
E02037,C0082,14565.3,PAYMENT_FAILED,Bank_D,E42,P005,NETBANKING
E02038,C0891,18771.96,PAYMENT_FAILED,Bank_A,E11,P009,UPI
E02039,C0307,5728.39,SUBSCRIPTION_FAILED,Bank_D,E42,P004,NETBANKING
E02040,C0161,17447.93,INVOICE_OVERDUE,Bank_A,E11,P016,WALLET
E02041,C0419,7743.24,PAYMENT_FAILED,Bank_D,E23,P006,CARD
E02042,C0022,22029.78,CHECKOUT_ABANDONED,Bank_B,E11,P015,UPI
E02043,C0717,13177.06,PAYMENT_FAILED,Bank_A,E17,P014,NETBANKING
E02044,C0173,10260.95,PAYMENT_FAILED,Bank_B,E42,P004,NETBANKING
E02045,C0518,741.06,PAYMENT_FAILED,Bank_D,E42,P019,NETBANKING
E02046,C0794,8894.59,SUBSCRIPTION_FAILED,Bank_D,E17,P009,CARD
E02047,C0786,8525.28,INVOICE_OVERDUE,Bank_A,E23,P005,CARD
E02048,C0776,24525.26,CHECKOUT_ABANDONED,Bank_C,E42,P012,UPI
E02049,C0782,9568.06,SUBSCRIPTION_FAILED,Bank_B,E23,P010,NETBANKING
E02050,C0026,16151.58,INVOICE_OVERDUE,Bank_D,E23,P013,NETBANKING
E02051,C0609,2288.89,SUBSCRIPTION_FAILED,Bank_A,E17,P006,CARD
E02052,C0965,1489.01,CHECKOUT_ABANDONED,Bank_C,E11,P018,CARD
E02053,C0644,2124.41,INVOICE_OVERDUE,Bank_B,E23,P003,WALLET
E02054,C0933,13597.14,SUBSCRIPTION_FAILED,Bank_D,E23,P016,NETBANKING
E02055,C0046,9851.06,INVOICE_OVERDUE,Bank_A,E23,P001,CARD
E02056,C0665,19121.66,CHECKOUT_ABANDONED,Bank_A,E11,P018,CARD
E02057,C0368,10915.49,INVOICE_OVERDUE,Bank_A,E42,P017,UPI
E02058,C0596,24942.21,SUBSCRIPTION_FAILED,Bank_B,E42,P008,UPI
E02059,C0906,10984.69,CHECKOUT_ABANDONED,Bank_A,E11,P006,CARD
E02060,C0411,7881.67,INVOICE_OVERDUE,Bank_D,E11,P003,WALLET
E02061,C0430,8454.59,PAYMENT_FAILED,Bank_B,E11,P019,CARD
E02062,C0164,19888.88,PAYMENT_FAILED,Bank_D,E23,P018,WALLET
E02063,C0208,6908.62,SUBSCRIPTION_FAILED,Bank_A,E11,P017,CARD
E02064,C0187,15828.18,CHECKOUT_ABANDONED,Bank_A,E42,P020,CARD
E02065,C0529,9500.35,CHECKOUT_ABANDONED,Bank_D,E17,P002,NETBANKING
E02066,C0484,18535.65,SUBSCRIPTION_FAILED,Bank_D,E17,P012,WALLET
E02067,C0455,4185.29,SUBSCRIPTION_FAILED,Bank_C,E42,P006,UPI
E02068,C0374,6073.09,SUBSCRIPTION_FAILED,Bank_C,E11,P006,WALLET
E02069,C0616,1400.66,PAYMENT_FAILED,Bank_C,E17,P005,WALLET
E02070,C0503,7622.25,INVOICE_OVERDUE,Bank_A,E42,P008,WALLET
E02071,C0947,3098.17,SUBSCRIPTION_FAILED,Bank_A,E42,P011,UPI
E02072,C0839,9857.32,INVOICE_OVERDUE,Bank_D,E23,P006,UPI
E02073,C0561,5345.31,PAYMENT_FAILED,Bank_D,E17,P017,WALLET
E02074,C0435,21547.1,INVOICE_OVERDUE,Bank_B,E23,P013,UPI
E02075,C0064,8793.2,PAYMENT_FAILED,Bank_D,E42,P003,CARD
E02076,C0357,17168.82,CHECKOUT_ABANDONED,Bank_A,E23,P004,NETBANKING
E02077,C0786,7888.45,INVOICE_OVERDUE,Bank_A,E11,P015,NETBANKING
E02078,C0247,6761.9,SUBSCRIPTION_FAILED,Bank_B,E23,P013,CARD
E02079,C0989,7422.31,CHECKOUT_ABANDONED,Bank_C,E17,P014,NETBANKING
E02080,C0849,24725.45,SUBSCRIPTION_FAILED,Bank_D,E11,P001,UPI
E02081,C0995,7318.46,CHECKOUT_ABANDONED,Bank_D,E11,P008,UPI
E02082,C0404,17485.18,CHECKOUT_ABANDONED,Bank_D,E23,P007,NETBANKING
E02083,C0427,8174.61,SUBSCRIPTION_FAILED,Bank_A,E42,P007,NETBANKING
E02084,C0951,7794.66,SUBSCRIPTION_FAILED,Bank_C,E17,P017,NETBANKING
E02085,C0667,14174.38,SUBSCRIPTION_FAILED,Bank_A,E42,P011,CARD
E02086,C0377,20802.13,PAYMENT_FAILED,Bank_B,E17,P013,NETBANKING
E02087,C0171,5253.38,SUBSCRIPTION_FAILED,Bank_A,E42,P006,CARD
E02088,C0944,23681.02,INVOICE_OVERDUE,Bank_B,E17,P006,CARD
E02089,C0222,15324.67,CHECKOUT_ABANDONED,Bank_A,E42,P003,CARD
E02090,C0274,10700.11,SUBSCRIPTION_FAILED,Bank_B,E42,P012,NETBANKING
E02091,C0012,22816.83,PAYMENT_FAILED,Bank_D,E11,P008,WALLET
E02092,C0062,23752.27,CHECKOUT_ABANDONED,Bank_B,E17,P010,CARD
E02093,C0191,18984.67,PAYMENT_FAILED,Bank_A,E23,P020,UPI
E02094,C0145,5221.57,INVOICE_OVERDUE,Bank_A,E11,P013,WALLET
E02095,C0172,11382.83,CHECKOUT_ABANDONED,Bank_C,E17,P001,CARD
E02096,C0068,2973.0,PAYMENT_FAILED,Bank_A,E42,P005,NETBANKING
E02097,C0372,17048.44,CHECKOUT_ABANDONED,Bank_B,E23,P019,WALLET
E02098,C0146,6713.64,CHECKOUT_ABANDONED,Bank_B,E11,P005,CARD
E02099,C0496,13652.0,PAYMENT_FAILED,Bank_B,E11,P014,WALLET
E02100,C0848,12760.76,INVOICE_OVERDUE,Bank_A,E42,P009,CARD
E02101,C0477,3538.58,CHECKOUT_ABANDONED,Bank_B,E11,P006,CARD
E02102,C0216,9246.27,SUBSCRIPTION_FAILED,Bank_C,E17,P008,WALLET
E02103,C0080,6639.28,CHECKOUT_ABANDONED,Bank_B,E42,P017,CARD
E02104,C0042,11327.0,PAYMENT_FAILED,Bank_A,E23,P005,NETBANKING
E02105,C0322,24128.9,INVOICE_OVERDUE,Bank_D,E17,P009,UPI
E02106,C0944,4576.5,INVOICE_OVERDUE,Bank_A,E17,P015,UPI
E02107,C0273,17273.26,PAYMENT_FAILED,Bank_C,E17,P008,CARD
E02108,C0120,15633.66,CHECKOUT_ABANDONED,Bank_C,E11,P015,WALLET
E02109,C0660,19855.61,PAYMENT_FAILED,Bank_A,E42,P004,CARD
E02110,C0346,7890.52,SUBSCRIPTION_FAILED,Bank_D,E42,P005,WALLET
E02111,C0087,19766.82,SUBSCRIPTION_FAILED,Bank_C,E42,P013,UPI
E02112,C0298,13340.4,INVOICE_OVERDUE,Bank_A,E42,P003,CARD
E02113,C0461,16787.74,INVOICE_OVERDUE,Bank_A,E42,P013,NETBANKING
E02114,C0176,8282.74,INVOICE_OVERDUE,Bank_C,E17,P015,WALLET
E02115,C0559,18654.7,SUBSCRIPTION_FAILED,Bank_A,E11,P001,CARD
E02116,C0175,15118.74,PAYMENT_FAILED,Bank_B,E17,P007,UPI
E02117,C0233,12660.32,SUBSCRIPTION_FAILED,Bank_C,E42,P002,NETBANKING
E02118,C0524,14545.58,SUBSCRIPTION_FAILED,Bank_A,E42,P012,WALLET
E02119,C0541,17086.0,PAYMENT_FAILED,Bank_A,E42,P017,CARD
E02120,C1000,3503.97,PAYMENT_FAILED,Bank_D,E23,P001,NETBANKING
E02121,C0077,16585.94,CHECKOUT_ABANDONED,Bank_A,E42,P011,WALLET
E02122,C0320,20951.21,INVOICE_OVERDUE,Bank_A,E42,P005,CARD
E02123,C0179,18654.55,INVOICE_OVERDUE,Bank_B,E11,P010,UPI
E02124,C0800,24059.71,CHECKOUT_ABANDONED,Bank_B,E17,P013,WALLET
E02125,C0055,11607.94,PAYMENT_FAILED,Bank_A,E42,P019,UPI
E02126,C0645,13555.88,PAYMENT_FAILED,Bank_D,E42,P002,NETBANKING
E02127,C0432,21344.23,INVOICE_OVERDUE,Bank_B,E11,P005,NETBANKING
E02128,C0015,7578.97,PAYMENT_FAILED,Bank_A,E11,P018,CARD
E02129,C0594,5083.88,PAYMENT_FAILED,Bank_B,E23,P005,NETBANKING
E02130,C0693,11566.16,SUBSCRIPTION_FAILED,Bank_A,E23,P012,CARD
E02131,C0471,15916.51,INVOICE_OVERDUE,Bank_C,E42,P013,WALLET
E02132,C0754,10171.22,SUBSCRIPTION_FAILED,Bank_B,E23,P020,WALLET
E02133,C0533,12930.15,CHECKOUT_ABANDONED,Bank_B,E23,P003,WALLET
E02134,C0771,5951.58,PAYMENT_FAILED,Bank_A,E42,P003,UPI
E02135,C0873,8254.93,INVOICE_OVERDUE,Bank_A,E42,P012,WALLET
E02136,C0971,9373.45,INVOICE_OVERDUE,Bank_C,E42,P005,UPI
E02137,C0557,2607.5,INVOICE_OVERDUE,Bank_C,E17,P013,UPI
E02138,C0664,21972.93,CHECKOUT_ABANDONED,Bank_C,E11,P008,UPI
E02139,C0127,5832.8,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET
E02140,C0062,9313.44,CHECKOUT_ABANDONED,Bank_C,E23,P020,CARD
E02141,C0041,9134.01,PAYMENT_FAILED,Bank_C,E17,P001,CARD
E02142,C0397,20505.8,PAYMENT_FAILED,Bank_C,E11,P009,CARD
E02143,C0145,22674.06,INVOICE_OVERDUE,Bank_B,E23,P010,NETBANKING
E02144,C0787,14279.66,PAYMENT_FAILED,Bank_A,E23,P001,WALLET
E02145,C0789,4666.88,INVOICE_OVERDUE,Bank_D,E42,P020,CARD
E02146,C0160,24727.39,INVOICE_OVERDUE,Bank_B,E23,P004,UPI
E02147,C0133,16098.53,SUBSCRIPTION_FAILED,Bank_A,E42,P005,NETBANKING
E02148,C0225,4058.43,CHECKOUT_ABANDONED,Bank_B,E11,P016,UPI
E02149,C0293,23029.5,PAYMENT_FAILED,Bank_A,E42,P020,NETBANKING
E02150,C0184,19800.35,INVOICE_OVERDUE,Bank_B,E11,P019,NETBANKING
E02151,C0316,11200.14,INVOICE_OVERDUE,Bank_D,E11,P009,UPI
E02152,C0188,16184.94,CHECKOUT_ABANDONED,Bank_D,E11,P015,WALLET
E02153,C0613,22473.77,CHECKOUT_ABANDONED,Bank_A,E17,P019,UPI
E02154,C0992,20836.24,PAYMENT_FAILED,Bank_A,E42,P016,CARD
E02155,C0783,11107.29,CHECKOUT_ABANDONED,Bank_A,E42,P010,WALLET
E02156,C0391,16661.13,CHECKOUT_ABANDONED,Bank_A,E42,P014,UPI
E02157,C0572,12510.67,PAYMENT_FAILED,Bank_D,E23,P004,WALLET
E02158,C0264,3859.15,PAYMENT_FAILED,Bank_A,E42,P020,UPI
E02159,C0662,22561.52,CHECKOUT_ABANDONED,Bank_C,E23,P001,UPI
E02160,C0788,2199.33,INVOICE_OVERDUE,Bank_A,E42,P010,NETBANKING
E02161,C0371,19267.15,INVOICE_OVERDUE,Bank_B,E23,P015,UPI
E02162,C0513,10992.47,INVOICE_OVERDUE,Bank_D,E17,P013,WALLET
E02163,C0354,18784.48,PAYMENT_FAILED,Bank_A,E42,P005,CARD
E02164,C0467,16593.03,CHECKOUT_ABANDONED,Bank_C,E17,P017,CARD
E02165,C0634,15429.69,INVOICE_OVERDUE,Bank_D,E42,P018,UPI
E02166,C0657,6034.75,CHECKOUT_ABANDONED,Bank_B,E42,P003,CARD
E02167,C0763,22564.33,CHECKOUT_ABANDONED,Bank_D,E42,P020,WALLET
E02168,C0746,24770.0,CHECKOUT_ABANDONED,Bank_A,E42,P010,CARD
E02169,C0879,7948.81,SUBSCRIPTION_FAILED,Bank_A,E42,P006,NETBANKING
E02170,C0632,3673.65,PAYMENT_FAILED,Bank_A,E42,P012,WALLET
E02171,C0024,10525.88,SUBSCRIPTION_FAILED,Bank_D,E42,P014,CARD
E02172,C0583,15556.45,CHECKOUT_ABANDONED,Bank_A,E42,P004,UPI
E02173,C0244,6779.63,SUBSCRIPTION_FAILED,Bank_A,E23,P009,CARD
E02174,C0335,12122.28,CHECKOUT_ABANDONED,Bank_A,E42,P019,CARD
E02175,C0142,3087.32,SUBSCRIPTION_FAILED,Bank_C,E17,P004,NETBANKING
E02176,C0644,11717.34,INVOICE_OVERDUE,Bank_C,E23,P002,CARD
E02177,C0184,14648.11,SUBSCRIPTION_FAILED,Bank_A,E42,P017,UPI
E02178,C0067,1791.58,PAYMENT_FAILED,Bank_A,E42,P017,CARD
E02179,C0286,5073.15,CHECKOUT_ABANDONED,Bank_D,E11,P013,CARD
E02180,C0764,21824.2,INVOICE_OVERDUE,Bank_A,E42,P008,NETBANKING
E02181,C0478,24538.81,INVOICE_OVERDUE,Bank_C,E42,P012,UPI
E02182,C0022,6292.13,PAYMENT_FAILED,Bank_A,E42,P002,CARD
E02183,C0360,15687.8,INVOICE_OVERDUE,Bank_A,E42,P014,UPI
E02184,C0150,6197.01,SUBSCRIPTION_FAILED,Bank_C,E11,P008,NETBANKING
E02185,C0025,1977.62,SUBSCRIPTION_FAILED,Bank_A,E42,P018,UPI
E02186,C0592,8131.65,CHECKOUT_ABANDONED,Bank_C,E11,P007,NETBANKING
E02187,C0618,18757.31,PAYMENT_FAILED,Bank_C,E17,P003,CARD
E02188,C0478,7155.83,PAYMENT_FAILED,Bank_B,E11,P011,UPI
E02189,C0977,22243.99,SUBSCRIPTION_FAILED,Bank_A,E17,P016,UPI
E02190,C0652,2057.54,SUBSCRIPTION_FAILED,Bank_D,E11,P018,NETBANKING
E02191,C0495,12446.39,CHECKOUT_ABANDONED,Bank_D,E23,P005,NETBANKING
E02192,C0319,11253.36,SUBSCRIPTION_FAILED,Bank_A,E42,P007,CARD
E02193,C0004,10915.79,PAYMENT_FAILED,Bank_B,E17,P017,UPI
E02194,C0928,9020.53,INVOICE_OVERDUE,Bank_B,E11,P016,NETBANKING
E02195,C0060,24646.63,SUBSCRIPTION_FAILED,Bank_A,E17,P016,NETBANKING
E02196,C0094,4029.18,CHECKOUT_ABANDONED,Bank_A,E42,P020,NETBANKING
E02197,C0353,18600.56,INVOICE_OVERDUE,Bank_A,E42,P004,WALLET
E02198,C0197,23358.27,CHECKOUT_ABANDONED,Bank_A,E42,P016,WALLET
E02199,C0532,5130.14,SUBSCRIPTION_FAILED,Bank_A,E42,P019,WALLET
E02200,C0911,21009.38,CHECKOUT_ABANDONED,Bank_A,E11,P005,NETBANKING
E02201,C0481,24389.25,INVOICE_OVERDUE,Bank_C,E11,P001,UPI
E02202,C0195,7997.41,SUBSCRIPTION_FAILED,Bank_A,E42,P004,UPI
E02203,C0967,7209.94,INVOICE_OVERDUE,Bank_C,E17,P013,WALLET
E02204,C0633,24372.45,INVOICE_OVERDUE,Bank_C,E11,P019,NETBANKING
E02205,C0331,651.49,PAYMENT_FAILED,Bank_B,E23,P020,CARD
E02206,C0343,14628.82,PAYMENT_FAILED,Bank_B,E17,P003,NETBANKING
E02207,C0696,22935.15,CHECKOUT_ABANDONED,Bank_C,E23,P008,NETBANKING
E02208,C0982,17603.49,SUBSCRIPTION_FAILED,Bank_D,E17,P002,NETBANKING
E02209,C0776,20140.76,SUBSCRIPTION_FAILED,Bank_A,E42,P010,NETBANKING
E02210,C0531,9064.51,SUBSCRIPTION_FAILED,Bank_A,E17,P003,NETBANKING
E02211,C0583,9632.01,CHECKOUT_ABANDONED,Bank_D,E17,P001,WALLET
E02212,C0556,15759.45,INVOICE_OVERDUE,Bank_C,E17,P008,UPI
E02213,C0632,13117.45,INVOICE_OVERDUE,Bank_B,E17,P014,NETBANKING
E02214,C0168,7778.39,CHECKOUT_ABANDONED,Bank_B,E17,P014,WALLET
E02215,C0041,17968.51,CHECKOUT_ABANDONED,Bank_D,E11,P014,CARD
E02216,C0665,13621.13,INVOICE_OVERDUE,Bank_A,E23,P002,WALLET
E02217,C0003,7895.62,INVOICE_OVERDUE,Bank_A,E23,P017,WALLET
E02218,C0655,9566.88,PAYMENT_FAILED,Bank_A,E42,P007,WALLET
E02219,C0787,9153.65,PAYMENT_FAILED,Bank_A,E11,P014,WALLET
E02220,C0670,22359.96,INVOICE_OVERDUE,Bank_A,E42,P004,WALLET
E02221,C0295,9560.07,SUBSCRIPTION_FAILED,Bank_C,E42,P010,UPI
E02222,C0265,3773.73,CHECKOUT_ABANDONED,Bank_A,E42,P004,WALLET
E02223,C0712,17482.71,CHECKOUT_ABANDONED,Bank_B,E17,P004,NETBANKING
E02224,C0714,6803.87,SUBSCRIPTION_FAILED,Bank_C,E23,P007,WALLET
E02225,C0487,20494.26,SUBSCRIPTION_FAILED,Bank_C,E42,P004,NETBANKING
E02226,C0674,12097.46,SUBSCRIPTION_FAILED,Bank_D,E17,P017,CARD
E02227,C0848,11618.65,SUBSCRIPTION_FAILED,Bank_A,E42,P015,WALLET
E02228,C0860,24373.86,INVOICE_OVERDUE,Bank_A,E42,P016,NETBANKING
E02229,C0943,7008.55,INVOICE_OVERDUE,Bank_C,E17,P004,NETBANKING
